t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_real_over_nu,NRHybSur3dq8_CCE_perturbative_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
1767836.0,0.05654224226377627,0.0,0.05532926420508355,-3.6091408043555785e-25,0.05543112523708426,3.394937009558625e-26,0.0,7.101464628348156e-05,-1.1632493604582464e-25,7.257123760248857e-05
1767836.4064593397,0.0565458276106634,0.0,0.05533263758748212,-3.6260393128327615e-25,0.05543449818421443,3.8630893029596447e-26,0.0,7.102793276980544e-05,-1.6360521057757565e-25,7.258523909780038e-05
1767837.0,0.056551060900243186,0.0,0.05533756554505507,-3.6198883208400726e-25,0.05543942360004715,4.546718375416451e-26,0.0,7.104735131626377e-05,-2.3264720968609415e-25,7.260568507101881e-05
1767837.9064593397,0.05655904905481173,0.0,0.055345095060554676,-3.6074371998015442e-25,0.05544695078864755,5.624629743303158e-26,0.0,7.107703833049402e-05,-2.3264720968609415e-25,7.263694372233223e-05
1767838.0,0.0565598729388949,0.0,0.05534587243296764,-3.601408385175998e-25,0.05544772754515649,5.73586312876987e-26,0.0,7.108010516871287e-05,-2.3264720968609415e-25,7.26401694101896e-05
1767838.9064593397,0.05656785521006338,0.0,0.05535340697670161,-3.546242694638975e-25,0.05545525980018527,7.401307731173493e-26,0.0,7.110983686493809e-05,-3.3808862103797993e-25,7.267146152630148e-05
1767840.0,0.05657747768308394,0.0,0.055362502849390975,-3.6434952415269214e-25,0.05546435221024052,7.8448137053803e-26,0.0,7.114576136302452e-05,2.9080302169511867e-25,7.270924888623589e-05
1767840.4064593397,0.05658105251937701,0.0,0.055365885250483686,-3.6454803658683897e-25,0.05546773425037361,7.746656744850191e-26,0.0,7.115912817658969e-05,1.2532206083399013e-25,7.272331043966562e-05
1767841.0,0.05658627061878687,0.0,0.055370826376945154,-3.6297720844413794e-25,0.05547267294445197,7.603321012379694e-26,0.0,7.117866472009342e-05,-1.1632493604582464e-25,7.274384411399333e-05
1767841.4064593397,0.05658984294437264,0.0,0.05537421103226734,-3.650872541497063e-25,0.055476057265074166,7.919566928052673e-26,0.0,7.119205213126906e-05,-2.1088548510932666e-25,7.27579207296577e-05
1767842.0,0.056595057417005816,0.0,0.05537915545052829,-3.6259122409241034e-25,0.05548099928928395,8.381371569506346e-26,0.0,7.121161892724196e-05,-3.4896948332636367e-25,7.277847639892518e-05
1767842.9064593397,0.056603017197752875,0.0,0.05538671010389527,-3.5597946640521094e-25,0.05548855187459577,9.507062625095147e-26,0.0,7.124153395266351e-05,-4.0169018900230656e-25,7.280990278377879e-05
1767843.0,0.05660383819282359,0.0,0.0553874900703209,-3.561214113944975e-25,0.055489331251878805,9.623226561048647e-26,0.0,7.124462449207331e-05,-4.0713062014649843e-25,7.28131457806377e-05
1767843.9064593397,0.056611792611760005,0.0,0.055395049751463595,-3.542848687165912e-25,0.0554968889359468,1.0760388890188717e-25,0.0,7.127458650009805e-05,1.727971422888733e-25,7.284460583573968e-05
1767845.0,0.05662138213758682,0.0,0.05540417595057526,-3.55008334309153e-25,0.05550601205897349,1.176905723564351e-25,0.0,7.131079172519715e-05,1.7448074805484915e-25,7.288259602843833e-05
1767845.4064593397,0.05662494488810816,0.0,0.05540756962425357,-3.5504137865630407e-25,0.05550940553062172,1.1816549957456183e-25,0.0,7.132426359001518e-05,1.9812088532072466e-25,7.289673307355794e-05
1767846.0,0.056630145536697894,0.0,0.055412527212720795,-3.4909179681102886e-25,0.05551436091780658,1.188590218710218e-25,0.0,7.134395440869603e-05,2.326418848749839e-25,7.291737698618772e-05
1767846.4064593397,0.05663370601039433,0.0,0.05541592314188558,-3.452943756922375e-25,0.05551775668449831,1.1157057852678207e-25,0.0,7.135744790272478e-05,1.853616103432329e-25,7.293152918522024e-05
1767847.0,0.05663890337373903,0.0,0.05542088402444393,-3.47414412904658e-25,0.05552271542306793,1.0092747833628808e-25,0.0,7.137717048029044e-05,1.163196112347144e-25,7.295219522666487e-05
1767847.9064593397,0.05664683738861171,0.0,0.055428463825365495,-3.481336733557132e-25,0.05553029356716588,8.060120386867166e-26,0.0,7.140732501994443e-05,3.2720243393848594e-25,7.29837903847223e-05
1767848.0,0.05664765576379299,0.0,0.05542924638725186,-3.4773876716667373e-25,0.05553107558194806,7.850366561987176e-26,0.0,7.141044044758358e-05,3.4896415851525343e-25,7.298705079786923e-05
1767848.9064593397,0.05665558493844445,0.0,0.055436831221492164,-3.501327489991883e-25,0.05553865885734844,7.888814358691128e-26,0.0,7.144064427044898e-05,-7.280148689228965e-26,7.301867983653933e-05
1767850.0,0.05666514466327072,0.0,0.05544598777348359,-3.588664418468794e-25,0.05554781288937583,9.257052640168834e-26,0.0,7.147714409967876e-05,2.326418848749839e-25,7.30568741151681e-05
1767850.4064593397,0.05666869649743234,0.0,0.0554493927314336,-3.6068623430426642e-25,0.055551217865507665,8.903179299425471e-26,0.0,7.149072617375097e-05,6.716092401385537e-26,7.307108711895241e-05
1767851.0,0.05667388140286008,0.0,0.055454366801258294,-3.6018580826810917e-25,0.05555619005235275,8.386428432005604e-26,0.0,7.151057879968715e-05,-1.744860728659594e-25,7.30918419517939e-05
1767851.4064593397,0.05667743119407922,0.0,0.05545777401865789,-3.6211830990577003e-25,0.05555959733818076,8.472486196641617e-26,0.0,7.152418353457037e-05,-7.992552380245737e-26,7.310607020415327e-05
1767852.0,0.05668261315579352,0.0,0.055462751388820064,-3.705853186073207e-25,0.055564572897807474,8.598153827976765e-26,0.0,7.154406942580699e-05,5.815847441457964e-26,7.312684730404197e-05
1767852.9064593397,0.056690524012738934,0.0,0.05547035637710768,-3.74002194369198e-25,0.055572176763860046,1.1187045334261438e-25,0.0,7.157447498273453e-05,2.690412971183512e-25,7.315861228093625e-05
1767853.0,0.056691340037153835,0.0,0.055471141539015785,-3.7504479415133787e-25,0.05557296143297929,1.145420196274625e-25,0.0,7.157761648564146e-05,2.9080302169511867e-25,7.316189021827366e-05
1767853.9064593397,0.05669924657546746,0.0,0.0554787515722259,-3.839609052455207e-25,0.05558057046309979,1.3310445130784026e-25,0.0,7.160807362638865e-05,3.4352372737106156e-25,7.319368928391624e-05
1767855.0,0.05670877964548636,0.0,0.05548793854004499,-3.9319877627737286e-25,0.055589755601478934,1.542719166418431e-25,0.0,7.164488193686704e-05,3.4896415851525343e-25,7.323208891265886e-05
1767855.4064593397,0.05671232173270031,0.0,0.05549135480753458,-3.9358038332296967e-25,0.05559317215555532,1.5561024724198904e-25,0.0,7.165857937819482e-05,2.307634721858759e-25,7.324637834642408e-05
1767856.0,0.05671749260262416,0.0,0.055496345397922454,-3.9385393640735296e-25,0.055598161249333485,1.5756457219076082e-25,0.0,7.167860134346451e-05,5.815847441457964e-26,7.326724478772651e-05
1767856.4064593397,0.056721032880778025,0.0,0.0554997639315567,-3.9619070589457193e-25,0.05560158012785773,1.524726001775396e-25,0.0,7.169232247720355e-05,-1.5460276097829992e-25,7.328154956441401e-05
1767857.0,0.05672620114852006,0.0,0.05550475783252326,-4.040971956894455e-25,0.055606572615958964,1.4503694269290866e-25,0.0,7.171237921418934e-05,-4.652917569666332e-25,7.330243841053617e-05
1767857.9064593397,0.05673409145548531,0.0,0.055512388078412175,-4.0800216850122174e-25,0.05561420236823569,1.3589817470691845e-25,0.0,7.174304729143156e-05,1.6735671114468144e-25,7.333437425791454e-05
1767858.0,0.056734905398256874,0.0,0.05551317584804712,-4.085193333023005e-25,0.055614989708643536,1.3495511377226156e-25,0.0,7.17462160566447e-05,2.326418848749839e-25,7.333766982796553e-05
1767858.9064593397,0.056742791908179754,0.0,0.0555208111565824,-4.1136265706818396e-25,0.05562262465797513,1.3971077605340338e-25,0.0,7.177693801831482e-05,2.853625905509268e-25,7.336963997521466e-05
1767860.0,0.05675230146958447,0.0,0.05553002864002548,-4.1235860576677216e-25,0.05563184110139065,1.641321085257122e-25,0.0,7.18140686871598e-05,-2.908083465062289e-25,7.340824622775105e-05
1767860.4064593397,0.05675583497926278,0.0,0.055533456256036874,-4.141179908260978e-25,0.055635269307369006,1.731002965440721e-25,0.0,7.18278866537445e-05,-7.126699315722838e-27,7.342261256484331e-05
1767861.0,0.05676099352134085,0.0,0.05553846342624369,-4.1313589583972777e-25,0.05564027541607809,1.8619627864867725e-25,0.0,7.184808549042589e-05,4.071252953353882e-25,7.344359130582018e-05
1767861.4064593397,0.05676452545584147,0.0,0.05554189331785361,-4.138473764685939e-25,0.05564370596135558,1.9099340305459667e-25,0.0,7.186192818102212e-05,3.834851580695127e-25,7.345797308006173e-05
1767862.0,0.056769681737269366,0.0,0.05554690381291292,-4.161548917390296e-25,0.05564871548607462,1.9799850322030154e-25,0.0,7.188216329583527e-05,3.4896415851525343e-25,7.347897436345524e-05
1767862.9064593397,0.056777554102201554,0.0,0.05555455941735755,-4.232476425372231e-25,0.05565637128995494,2.024211439436781e-25,0.0,7.191310539643331e-05,1.9080204148742477e-25,7.351108213815051e-05
1767863.0,0.05677836623245282,0.0,0.05555534980559875,-4.225752567840381e-25,0.05565716131871746,2.0287753146775497e-25,0.0,7.191630261099107e-05,1.7448074805484915e-25,7.351439544997332e-05
1767863.9064593397,0.056786235321932055,0.0,0.05556301049659327,-4.150892930649858e-25,0.05566482235286221,2.1085005446449425e-25,0.0,7.194730089662522e-05,3.853635707586207e-25,7.354653773670601e-05
1767865.0,0.05679572452091578,0.0,0.055572258632661506,-4.137811049216373e-25,0.0556740703013404,2.105977334127314e-25,0.0,7.19847678009548e-05,-3.4896948332636367e-25,7.3585351892561e-05
1767865.4064593397,0.05679925062247049,0.0,0.05557569765002326,-4.143467341550727e-25,0.05567751023367755,2.117592976712013e-25,0.0,7.199871145079774e-05,-3.962497578581147e-25,7.359979560905547e-05
1767866.0,0.0568043985443609,0.0,0.05558072147954613,-4.131958827544306e-25,0.05568253346604468,2.134554959122651e-25,0.0,7.201909469096906e-05,-4.652917569666332e-25,7.362088734490537e-05
1767866.4064593397,0.056807923304620325,0.0,0.05558416278474517,-4.0998989012024275e-25,0.05568597575263272,2.2099350578756556e-25,0.0,7.203306409642383e-05,-1.579699725102516e-25,7.363534659412483e-05
1767867.0,0.05681306930739217,0.0,0.05558918995746543,-4.092694532436723e-25,0.055691002422843416,2.3200104066854434e-25,0.0,7.205348512114251e-05,2.9080302169511867e-25,7.365646101195776e-05
1767867.9064593397,0.05682092633823842,0.0,0.05559687105243324,-4.1062778973156387e-25,0.05569868444482483,2.280722854757851e-25,0.0,7.208471274813751e-05,-1.3096262371242441e-25,7.368874177974116e-05
1767868.0,0.056821736925092424,0.0,0.05559766407336489,-4.0997018605785017e-25,0.05569947717912347,2.276668637001364e-25,0.0,7.208793959907833e-05,-1.744860728659594e-25,7.369207294331638e-05
1767868.9064593397,0.05682959120207512,0.0,0.05560535028502313,-4.0431718894016577e-25,0.055707164464803824,2.132627013219637e-25,0.0,7.211922571171765e-05,2.472795725415837e-25,7.372438843701049e-05
1767870.0,0.056839063184831846,0.0,0.05561462924824367,-4.035295267624815e-25,0.05571644411972465,2.1974350523136866e-25,0.0,7.215704272863592e-05,2.326418848749839e-25,7.376341178153311e-05
1767870.4064593397,0.05684258304767839,0.0,0.055618079733768165,-4.06908096622871e-25,0.0557198958533812,2.2428118538081525e-25,0.0,7.217111721967834e-05,3.0356229667261043e-25,7.377793335566945e-05
1767871.0,0.056847722066012275,0.0,0.05562312032445786,-4.1141870854288227e-25,0.05572493631886914,2.3090742670313335e-25,0.0,7.219169223733721e-05,4.071252953353882e-25,7.379913878475177e-05
1767871.4064593397,0.05685124084185235,0.0,0.055626573116619345,-4.0938737374791773e-25,0.05572839042182953,2.3405367220338294e-25,0.0,7.220579315608617e-05,2.1800419720838414e-25,7.38136759895209e-05
1767872.0,0.05685637836134524,0.0,0.055631617086416195,-4.084880390500786e-25,0.055733434347142445,2.386480422905857e-25,0.0,7.222640607741789e-05,-5.816379922568988e-26,7.383490424355813e-05
1767872.9064593397,0.056864222966247005,0.0,0.05563932388684703,-4.1106954649567176e-25,0.05574114275484894,2.503593395017195e-25,0.0,7.225792544523831e-05,3.636018461818532e-25,7.386735907352191e-05
1767873.9064593397,0.05687287505797092,0.0,0.05564783157958072,-4.164840356512549e-25,0.05574965191704724,2.5147828498004183e-25,0.0,7.229275611195331e-05,3.016838839835024e-25,7.390319796998174e-05
1767874.0,0.056873684249775666,0.0,0.05564862780000993,-4.163412727775174e-25,0.055750447920832454,2.5146904053942367e-25,0.0,7.229601830026763e-05,2.9080302169511867e-25,7.390655070129879e-05
1767875.0,0.05688233437321142,0.0,0.05565714181743335,-4.167160401947721e-25,0.055758963481152814,2.3501570911943114e-25,0.0,7.233091241001269e-05,-2.662405555120915e-30,7.394243180162429e-05
1767875.4064593397,0.05688584987167086,0.0,0.055660603969281644,-4.2161111895431125e-25,0.05576242709159696,2.277271746217916e-25,0.0,7.23451104816662e-05,9.45578866579469e-26,7.395703171617359e-05
1767876.0,0.056890982969686414,0.0,0.05566566165165088,-4.244164188029741e-25,0.05576748490040974,2.1708394132265957e-25,0.0,7.236586233662187e-05,2.326418848749839e-25,7.397835154346478e-05
1767876.4064593397,0.05689449791825188,0.0,0.055669126176274134,-4.219035477507727e-25,0.05577095089531243,2.171673990387144e-25,0.0,7.238008252548835e-05,3.0356229667261043e-25,7.39929671837075e-05
1767877.0,0.05689963030436977,0.0,0.05567418733434093,-4.215707852799318e-25,0.055776012186080116,2.1728926989531417e-25,0.0,7.240086594358315e-05,4.071252953353882e-25,7.40143099747679e-05
1767877.9064593397,0.05690746790721785,0.0,0.05568192048625207,-4.242259226841579e-25,0.055783747148270155,2.3346021797403994e-25,0.0,7.243263894596195e-05,4.071252953353882e-25,7.404693994634994e-05
1767878.9064593397,0.05691611356596313,0.0,0.05569045740425178,-4.248403373123014e-25,0.055792285639089466,2.5505440728297257e-25,0.0,7.246773901369125e-05,-2.2552317277592644e-25,7.408297227390085e-05
1767879.0,0.05691692224903817,0.0,0.05569125636941707,-4.254285975038102e-25,0.05579308438662038,2.5711058343579135e-25,0.0,7.247102565251405e-05,-2.908083465062289e-25,7.408634310097494e-05
1767880.0,0.05692556738936149,0.0,0.05569979978272699,-4.368089691072775e-25,0.0558016293164951,2.5549866375284264e-25,0.0,7.250617748145968e-05,-2.3264720968609415e-25,7.412241789134095e-05
1767880.4064593397,0.05692908121615585,0.0,0.05570327392393314,-4.411486204449327e-25,0.0558051048797058,2.527220885719583e-25,0.0,7.252047745512553e-05,-1.3808666062259213e-25,7.41370966310868e-05
1767881.0,0.05693421232856978,0.0,0.05570834916635501,-4.404520158027298e-25,0.05581018014279324,2.4866753721704577e-25,0.0,7.254137444470939e-05,-2.662405555120915e-30,7.415853156450214e-05
1767881.4064593397,0.056937726144372536,0.0,0.055711825742086996,-4.3721318170993515e-25,0.05581365810572006,2.501077214201254e-25,0.0,7.255569219356195e-05,1.6547829845557342e-25,7.41732261271486e-05
1767882.0,0.05694285733183216,0.0,0.05571690454954126,-4.36648190375576e-25,0.0558187368730426,2.5221078019992056e-25,0.0,7.25766144057512e-05,4.071252953353882e-25,7.419468416628195e-05
1767882.9064593397,0.05695069394175275,0.0,0.05572466474947194,-4.361229358390063e-25,0.0558264985596187,2.473963269240775e-25,0.0,7.260859262615691e-05,9.080106127973088e-26,7.42274903627722e-05
1767883.9064593397,0.05695933979674801,0.0,0.05573323164929161,-4.44196636692714e-25,0.05583506656672403,2.559981288877792e-25,0.0,7.264390868210043e-05,2.690412971183512e-25,7.426371731822877e-05
1767884.0,0.05696014859119577,0.0,0.0557340334291059,-4.436660088446698e-25,0.05583586807555717,2.569370470172442e-25,0.0,7.264721477516313e-05,2.9080302169511867e-25,7.42671063530275e-05
1767885.0,0.05696879537763529,0.0,0.05574260698151322,-4.3821400707771815e-25,0.05584444256292881,2.759147285275564e-25,0.0,7.268257091050926e-05,5.815847441457964e-26,7.430337603209722e-05
1767885.4064593397,0.05697231022727644,0.0,0.05574609341090124,-4.373648379134413e-25,0.05584793015540031,2.7442940831605855e-25,0.0,7.269695107605604e-05,3.451833714870413e-26,7.431813408395046e-05
1767886.0,0.05697744328880549,0.0,0.055751186645536244,-4.359898806894107e-25,0.055853022984464706,2.7226043874611176e-25,0.0,7.271796149759944e-05,-2.662405555120915e-30,7.433968483451156e-05
1767886.4064593397,0.05698095866635743,0.0,0.055754675566226944,-4.379066903933834e-25,0.05585651299201329,2.706870258523858e-25,0.0,7.273235509630666e-05,1.6547829845557342e-25,7.435445880794136e-05
1767887.0,0.0569860925898755,0.0,0.055759772447958246,-4.443660241098432e-25,0.05586160934774396,2.683894171205877e-25,0.0,7.275338439992174e-05,4.071252953353882e-25,7.437603280831406e-05
1767887.9064593397,0.05699393421599481,0.0,0.0557675603370477,-4.532773451880208e-25,0.055869397929760346,2.6461597682030993e-25,0.0,7.278551942182287e-05,-1.7280246709998355e-25,7.44090163199542e-05
1767888.9064593397,0.05700258689646868,0.0,0.055776157914011755,-4.502249284138986e-25,0.055877995642089034,2.4938240432725076e-25,0.0,7.282099805318056e-05,-2.1764386982322613e-26,7.444543910715447e-05
1767889.0,0.05700339642239157,0.0,0.05577696257265246,-4.506250292126158e-25,0.055878799929899955,2.478505824684252e-25,0.0,7.282431860421456e-05,-2.662405555120915e-30,7.444884646229616e-05
1767890.0,0.05701205148417591,0.0,0.05578556694601346,-4.522758610650772e-25,0.055887404163985625,2.411098308192546e-25,0.0,7.28598256331611e-05,-4.0713062014649843e-25,7.448531223763821e-05
1767890.4064593397,0.05701557005117573,0.0,0.055789065937439195,-4.489111518324647e-25,0.05589090386273116,2.4146999706613495e-25,0.0,7.287426428045736e-05,-2.652897965512454e-25,7.450015009213026e-05
1767891.0,0.05702070899653664,0.0,0.055794177559946805,-4.474531821909694e-25,0.05589601437023271,2.4199593727994096e-25,0.0,7.289535643129172e-05,-5.816379922568988e-26,7.45218173761458e-05
1767891.4064593397,0.05702422863034963,0.0,0.055797679094428315,-4.485203338610946e-25,0.05589951649952009,2.373952201097388e-25,0.0,7.290980416972211e-05,1.275661257193664e-26,7.453667124766857e-05
1767892.0,0.05702936922464292,0.0,0.05580279443875219,-4.476431386141085e-25,0.05590463055627063,2.3067692767363355e-25,0.0,7.293090886209441e-05,1.163196112347144e-25,7.45583619208846e-05
1767892.9064593397,0.057037221876087126,0.0,0.05581061060220908,-4.4525534208567635e-25,0.05591244620593975,2.1638470048635306e-25,0.0,7.29631522689595e-05,1.163196112347144e-25,7.459152383746324e-05
1767893.9064593397,0.05704588801126822,0.0,0.05581923948982269,-4.429877504009518e-25,0.05592107381375317,2.192947915034736e-25,0.0,7.299874006293127e-05,3.2720243393848594e-25,7.462814406041288e-05
1767894.0,0.05704669888876868,0.0,0.055820047085675985,-4.427760250073288e-25,0.05592188089834173,2.197472901235705e-25,0.0,7.300207007566801e-05,3.4896415851525343e-25,7.463156988981538e-05
1767895.0,0.05705536885512645,0.0,0.055828682899891034,-4.3511422418700535e-25,0.055930515069901564,2.2740956723711157e-25,0.0,7.30376745854149e-05,-2.3264720968609415e-25,7.466823438320148e-05
