t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h20_imag_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_real_over_nu,FastEMRIWaveforms_e0_0p8_delta_h30_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h20_imag_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_real_over_nu,eccentric_effective_0PN_e0_0p8_delta_h30_imag_over_nu
199821418631.35248,0.045004292459101675,-4.549901880635908e-23,0.14406200734437422,0.0,8.96890709503769e-29,1.1757864574048725e-09,0.0,4.35388318349918e-08,0.00272538965826749,-4.473920353043771e-23,3.845288251992138e-32,1.5245337370815778e-12,0.0027342403551202381,0,0,1.5176033314972462e-12
199821918088.11633,0.04504775268783618,-4.9236954550390474e-23,0.1525036453477457,0.0,9.743812545653258e-29,1.1791545799338505e-09,0.0,5.2527018520519034e-08,0.0027254020535789785,-4.473957210872273e-23,3.845540170859941e-32,1.5245428162292185e-12,0.0027342527614257475,0,0,1.5176123629896778e-12
199822415891.31073,0.04509124594876279,-5.300409177916948e-23,0.1638970124565247,0.0,1.04620119353996e-28,1.1825324029956412e-09,0.0,6.666304229331136e-08,0.0027254144078528637,-4.473993946674237e-23,3.8457912556908954e-32,1.5245518653181988e-12,0.0027342651267107444,0,0,1.5176213646420702e-12
199822912046.41022,0.045134772263772244,-5.679634002395737e-23,0.18086156851050877,0.0,1.1116606749971996e-28,1.1859199315180107e-09,0.0,9.247219895932265e-08,0.002725426721225011,-4.474030560853663e-23,3.846041509246284e-32,1.5245608844480354e-12,0.0027342774511106846,0,0,1.5176303365528199e-12
199823406558.8712,0.04517833165223428,-6.060940284889931e-23,0.21170386587103496,0.0,1.1700698475064247e-28,1.189317170428719e-09,0.0,1.5653255453574825e-07,0.002725438993830834,-4.4740670538132087e-23,3.846290934278233e-32,1.5245698737179146e-12,0.0027342897347605762,0,0,1.517639278819997e-12
199823899434.132,0.045221924131014245,-6.443878084249246e-23,0.33098176444485383,0.0,1.2207388596370452e-28,1.1927241246555259e-09,0.0,7.094191936118041e-07,0.002725451225805301,-4.474103425954203e-23,3.8465395335297705e-32,1.5245788332266954e-12,0.0027343019777949836,0,0,1.5176481915413392e-12
199824390677.6129,0.04526554971450271,-6.827977458472376e-23,nan,0.0,1.2629778599585894e-28,1.196140799126198e-09,nan,nan,0.002725463417282929,-4.47413967767664e-23,3.8467873097348133e-32,1.5245877630729076e-12,0.0027343141803480259,0,0,1.5176570748142743e-12
199824880294.71643,0.04530920841463413,-7.212748758793749e-23,nan,0.0,1.2960969970405496e-28,1.199567198768503e-09,nan,nan,0.0027254755683977947,-4.4741758093791995e-23,3.847034265618287e-32,1.5245966633547578e-12,0.002734326342553385,0,0,1.5176659287359114e-12
199825368290.82697,0.04535290024090526,-7.597682921255446e-23,nan,0.0,1.3194064194523358e-28,1.2030033285101998e-09,nan,nan,0.002725487679283527,-4.4742118214592297e-23,3.847280403896022e-32,1.524605534170124e-12,0.0027343384645442973,0,0,1.5176747534030326e-12
199825854671.31128,0.045396625200404606,-7.982251755879146e-23,nan,0.0,1.3322162757634076e-28,1.206449193279052e-09,nan,nan,0.0027254997500733157,-4.474247714312776e-23,3.847525727274935e-32,1.524614375616564e-12,0.0027343505464535655,0,0,1.5176835489121071e-12
199826339441.51825,0.04544038329826011,-8.365898048587408e-23,nan,0.0,1.3338279979884085e-28,1.2099048056266749e-09,nan,nan,0.0027255117808999067,-4.4742834883345617e-23,3.847770238452924e-32,1.5246231877913096e-12,0.0027343625884135498,0,0,1.517692315359285e-12
199826822606.77902,0.04548417455275577,-8.747689811215052e-23,nan,0.0,1.3238287095612544e-28,1.213370256994792e-09,nan,nan,0.002725523771895607,-4.474319143918004e-23,3.8480139401189426e-32,1.5246319707912704e-12,0.0027343745905561764,0,0,1.5177010528403998e-12
199827304172.4073,0.04552799900178423,-9.126216470730125e-23,nan,0.0,1.3026415889726269e-28,1.2168455754418778e-09,nan,nan,0.0027255357231922885,-4.4743546814552314e-23,3.848256834953141e-32,1.5246407247130393e-12,0.0027343865530129407,0,0,1.5177097614509783e-12
199827784143.69885,0.04557185668243223,-9.500095049071953e-23,nan,0.0,1.2708022156393862e-28,1.22033076432048e-09,nan,nan,0.002725547634921381,-4.474390101337052e-23,3.848498925626647e-32,1.5246494496528837e-12,0.0027343984759148976,0,0,1.5177184412862183e-12
199828262525.93222,0.04561574762899653,-9.868018270807191e-23,nan,0.0,1.228846168978445e-28,1.2238258269831457e-09,nan,nan,0.002725559507213884,-4.4744254039529975e-23,3.8487402148018645e-32,1.5246581457067561e-12,0.0027344103593926758,0,0,1.5177270924410214e-12
199828739324.36838,0.04565967187298972,-1.0228753651824123e-22,nan,0.0,1.177309028406628e-28,1.2273307667824304e-09,nan,nan,0.0027255713402003627,-4.474460589691307e-23,3.848980705132359e-32,1.5246668129702913e-12,0.0027344222035764732,0,0,1.517735715009966e-12
199829214544.2508,0.04570362944317068,-1.0581142595530759e-22,nan,0.0,1.1167263733407217e-28,1.2308455870708889e-09,nan,nan,0.002725583134010947,-4.474495658938926e-23,3.8492203992628615e-32,1.524675451538805e-12,0.0027344340085960566,0,0,1.5177443090873258e-12
199829688190.80566,0.04574762036557266,-1.0924099496271545e-22,nan,0.0,1.0476337831976368e-28,1.2343702912010693e-09,nan,nan,0.002725594888775339,-4.4745306120815266e-23,3.8494592998293907e-32,1.5246840615072997e-12,0.0027344457745807661,0,0,1.5177528747670658e-12
199830160269.24185,0.045791644663522146,-1.125661084986524e-22,nan,0.0,9.705668373942308e-29,1.2379048825255227e-09,nan,nan,0.00272560660462281,-4.474565449503501e-23,3.8496974094592234e-32,1.524692642970462e-12,0.0027344575016595156,0,0,1.5177614121428294e-12
199830630784.751,0.04583570235766442,-1.1577734371346152e-22,nan,0.0,8.860611153474559e-29,1.2414493643967966e-09,nan,nan,0.0027256182816822036,-4.474600171587971e-23,3.8499347307709525e-32,1.524701196022666e-12,0.0027344691899607964,0,0,1.5177699213079721e-12
199831099742.50757,0.04587979346598902,-1.1886598119804356e-22,nan,0.0,7.946521964740902e-29,1.2450037401674466e-09,nan,nan,0.0027256299200819375,-4.47463477871679e-23,3.8501712663744925e-32,1.524709720757973e-12,0.0027344808396126746,0,0,1.5177784023555298e-12
199831567147.66882,0.045923918003850435,-1.2182399630246985e-22,nan,0.0,6.968756601908826e-29,1.248568013190027e-09,nan,nan,0.0027256415199500028,-4.474669271270542e-23,3.850407018871105e-32,1.524718217270132e-12,0.0027344924507427945,0,0,1.5177868553782328e-12
199832033005.37503,0.04596807598399797,-1.2464405052532003e-22,nan,0.0,5.932670859147857e-29,1.2521421868170862e-09,nan,nan,0.002725653081413968,-4.474703649628559e-23,3.850641990853463e-32,1.5247266856525834e-12,0.0027345040234783794,0,0,1.5177952804685142e-12
199832497320.74936,0.04601226741658682,-1.2731948297141289e-22,nan,0.0,4.843620530627762e-29,1.2557262644011719e-09,nan,nan,0.002725664604600979,-4.474737914168908e-23,3.85087618490562e-32,1.5247351259984561e-12,0.0027345155579462333,0,0,1.5178036777184957e-12
199832960098.8981,0.04605649230921472,-1.298443018803784e-22,nan,0.0,3.7069614105160435e-29,1.259320249294838e-09,nan,nan,0.002725676089637761,-4.4747720652684127e-23,3.8511096036031175e-32,1.5247435384005725e-12,0.0027345270542727452,0,0,1.5178120472200032e-12
199833421344.91058,0.04610075066693979,-1.3221317622271915e-22,nan,0.0,2.5280492929799727e-29,1.2629241448506413e-09,nan,nan,0.002725687536650618,-4.474806103302644e-23,3.8513422495129385e-32,1.5247519229514469e-12,0.0027345385125838837,0,0,1.5178203890645535e-12
199833881063.85934,0.046145042492300524,-1.3442142736433197e-22,nan,0.0,1.3122399721893254e-29,1.2665379544211286e-09,nan,nan,0.0027256989457654394,-4.4748400286459343e-23,3.8515741251935994e-32,1.5247602797432877e-12,0.0027345499330052071,0,0,1.5178287033433674e-12
199834339260.80005,0.04618936778534274,-1.3646502079925802e-22,nan,0.0,6.48892423126825e-31,1.2701616813588513e-09,nan,nan,0.002725710317107694,-4.4748738416713705e-23,3.8518052331951056e-32,1.5247686088679973e-12,0.0027345613156618547,0,0,1.5178369901473671e-12
199834795940.77167,0.046233726543639324,-1.3834055794939367e-22,nan,0.0,-1.2086471024799932e-29,1.2737953290163565e-09,nan,nan,0.0027257216508024366,-4.4749075427508075e-23,3.8520355760590414e-32,1.5247769104171743e-12,0.0027345726606785564,0,0,1.517845249567175e-12
199835251108.7965,0.046278118762317036,-1.4004526803149318e-22,nan,0.0,-2.5030132680214575e-29,1.2774389007462004e-09,nan,nan,0.002725732946974309,-4.4749411322548715e-23,3.8522651563185887e-32,1.5247851844821144e-12,0.002734583968179632,0,0,1.5178534816931107e-12
199835704769.88022,0.04632254443407353,-1.4157699999022762e-22,nan,0.0,-3.8128534601445535e-29,1.2810923999009376e-09,nan,nan,0.00272574420574754,-4.474974610552957e-23,3.852493976498523e-32,1.5247934311538103e-12,0.0027345952382889904,0,0,1.517861686615202e-12
199836156929.01187,0.04636700354920147,-1.4293421449763628e-22,nan,0.0,-5.132811884679328e-29,1.284755829833116e-09,nan,nan,0.0027257554272459455,-4.475007978013238e-23,3.852722039115262e-32,1.524801650522954e-12,0.0027346064711301311,0,0,1.5178698644231848e-12
199836607591.16403,0.046411496095615075,-1.4411597601822366e-22,nan,0.0,-6.457532747455769e-29,1.2884291938952826e-09,nan,nan,0.0027257666115929327,-4.475041235002669e-23,3.852949346676897e-32,1.5248098426799366e-12,0.0027346176668261485,0,0,1.5178780152064902e-12
199837056761.29282,0.046456022058866696,-1.451219449389228e-22,nan,0.0,-7.781660254308146e-29,1.2921124954399969e-09,nan,nan,0.0027257777589115005,-4.47507438188699e-23,3.8531759016832226e-32,1.5248180077148509e-12,0.0027346288254997309,0,0,1.5178861390542587e-12
199837504444.33792,0.04650058142217064,-1.4595236976406534e-22,nan,0.0,-9.099838611065047e-29,1.2958057378198025e-09,nan,nan,0.0027257888693242405,-4.47510741903073e-23,3.85340170662575e-32,1.5248261457174908e-12,0.0027346399472731615,0,0,1.5178942360553449e-12
199837950645.22263,0.04654517416641948,-1.4660807937455226e-22,nan,0.0,-1.0406712023560716e-28,1.299508924387258e-09,nan,nan,0.002725799942953336,-4.4751403467972076e-23,3.8536267639877133e-32,1.524834256777352e-12,0.0027346510322683207,0,0,1.5179023062983001e-12
199838395368.8541,0.046589800270222484,-1.4709047535123245e-22,nan,0.0,-1.1696924697625162e-28,1.3032220584949116e-09,nan,nan,0.002725810979920572,-4.47517316554855e-23,3.853851076244215e-32,1.524842340983637e-12,0.0027346620806066898,0,0,1.5179103498713996e-12
199838838620.12302,0.04663445970990435,-1.4740152436118482e-22,nan,0.0,-1.2965120839088453e-28,1.3069451434953108e-09,nan,nan,0.0027258219803473227,-4.4752058756456706e-23,3.854074645862047e-32,1.524850398425249e-12,0.0027346730924093466,0,0,1.5179183668626105e-12
199839280403.90405,0.046679152459543446,-1.475437506076327e-22,nan,0.0,-1.4205944653783416e-28,1.31067818274101e-09,nan,nan,0.002725832944354566,-4.475238477448298e-23,3.8542974752999216e-32,1.5248584291907998e-12,0.0027346840677969705,0,0,1.5179263573596267e-12
199839720725.05563,0.046723878490985166,-1.4752022834216425e-22,nan,0.0,-1.5414040347542764e-28,1.3144211795845657e-09,nan,nan,0.002725843872062876,-4.4752709713149656e-23,3.854519567008361e-32,1.5248664333686064e-12,0.0027346950068898447,0,0,1.5179343214498394e-12
199840159588.42017,0.04676863777386503,-1.4733457443932011e-22,nan,0.0,-1.6584052126196564e-28,1.3181741373785249e-09,nan,nan,0.002725854763592429,-4.4753033576030214e-23,3.854740923429806e-32,1.524874411046694e-12,0.002734705909807855,0,0,1.5179422592203682e-12
199840596998.82397,0.0468134302756318,-1.4699094103291635e-22,nan,0.0,-1.7710624195576233e-28,1.3219370594754385e-09,nan,nan,0.002725865619063004,-4.4753356366686285e-23,3.8549615469985855e-32,1.5248823623127959e-12,0.0027347167766704908,0,0,1.5179501707580331e-12
199841032961.07745,0.0468582559615628,-1.4649400821385579e-22,nan,0.0,-1.8788400761512068e-28,1.3257099492278544e-09,nan,nan,0.002725876438593983,-4.475367808866774e-23,3.8551814401409947e-32,1.5248902872543556e-12,0.0027347276075968519,0,0,1.5179580561493744e-12
199841467479.97504,0.046903114794786815,-1.4584897678889957e-22,nan,0.0,-1.9812026029836726e-28,1.3294928099883275e-09,nan,nan,0.0027258872223043518,-4.4753998745512676e-23,3.855400605275276e-32,1.5248981859585264e-12,0.0027347384027056405,0,0,1.5179659154806507e-12
199841900560.2953,0.046948006736311866,-1.4506156109990051e-22,nan,0.0,-2.077614420638265e-28,1.3332856451094139e-09,nan,nan,0.002725897970312703,-4.475431834074747e-23,3.855619044811671e-32,1.5249060585121735e-12,0.002734749162115171,0,0,1.5179737488378328e-12
199842332206.80093,0.046992931745032614,-1.4413798190353736e-22,nan,0.0,-2.1675399496980125e-28,1.3370884579436602e-09,nan,nan,0.0027259086827372365,-4.475463687788681e-23,3.855836761152429e-32,1.524913905001874e-12,0.0027347598859433645,0,0,1.5179815563066023e-12
199842762424.23898,0.04703788977776049,-1.4308495931048923e-22,nan,0.0,-2.250443610745972e-28,1.3409012518436145e-09,nan,nan,0.002725919359695761,-4.475495436043381e-23,3.856053756691875e-32,1.524921725513919e-12,0.0027347705743077586,0,0,1.5179893379723764e-12
199843191217.34073,0.04708288078924366,-1.4190970578411144e-22,nan,0.0,-2.3257898243653877e-28,1.3447240301618317e-09,nan,nan,0.0027259300013056957,-4.475527079187994e-23,3.8562700338164054e-32,1.5249295201343142e-12,0.0027347812273254995,0,0,1.517997093920278e-12
199843618590.82175,0.04712790473402078,-1.4061976077145204e-22,nan,0.0,-2.3937370643572037e-28,1.3485569200484886e-09,nan,nan,0.0027259406076840698,-4.475558617570512e-23,3.8564855949044885e-32,1.5249372889487796e-12,0.0027347918451133494,0,0,1.5180048242351552e-12
199844044549.38202,0.0471729616239722,-1.3921803928541273e-22,nan,0.0,-2.4609182932966638e-28,1.3524011840428352e-09,nan,nan,0.0027259511789475264,-4.475590051537773e-23,3.856700442326729e-32,1.5249450320427517e-12,0.0027348024277876839,0,0,1.5180125290015748e-12
199844469097.70596,0.04721805154827475,-1.3770109121483739e-22,nan,0.0,-2.5289736079290936e-28,1.356257156223315e-09,nan,nan,0.00272596171521232,-4.475621381435468e-23,3.856914578445881e-32,1.5249527495013842e-12,0.0027348129754644949,0,0,1.5180202083038278e-12
199844892240.4625,0.04726317459962614,-1.3606542154227173e-22,nan,0.0,-2.5977258720511003e-28,1.3601248426111063e-09,nan,nan,0.0027259722165943233,-4.475652607608143e-23,3.857128005616877e-32,1.5249604414095486e-12,0.0027348234882593938,0,0,1.5180278622259253e-12
199845313982.3051,0.0473083308674909,-1.3430806541772975e-22,nan,0.0,-2.666997949459437e-28,1.3640042492273967e-09,nan,nan,0.0027259826832090246,-4.475683730399208e-23,3.857340726186878e-32,1.5249681078518365e-12,0.0027348339662876106,0,0,1.5180354908516051e-12
199845734327.8719,0.04735352043813205,-1.324265813842525e-22,nan,0.0,-2.73661270395086e-28,1.3678953820933728e-09,nan,nan,0.0027259931151715285,-4.475714750150932e-23,3.857552742495257e-32,1.524975748912559e-12,0.0027348444096639947,0,0,1.5180430942643285e-12
199846153281.78546,0.047398743394626616,-1.3041904465947795e-22,nan,0.0,-2.806392999321976e-28,1.371798247230213e-09,nan,nan,0.002726003512596559,-4.475745667204447e-23,3.8577640568736125e-32,1.5249833646757467e-12,0.0027348548185030163,0,0,1.5180506725472818e-12
199846570848.65326,0.04744399981689969,-1.2828404047148088e-22,nan,0.0,-2.8761616993693904e-28,1.3757128506590966e-09,nan,nan,0.0027260138755984603,-4.475776481899762e-23,3.857974671645862e-32,1.5249909552251536e-12,0.0027348651929187703,0,0,1.5180582257833789e-12
199846987033.0674,0.047489289781755685,-1.260206574492589e-22,nan,0.0,-2.9457416678898593e-28,1.3796391984012102e-09,nan,nan,0.002726024204291199,-4.475807194575758e-23,3.858184589128212e-32,1.5249985206442555e-12,0.0027348755330249739,0,0,1.5180657540552568e-12
199847401839.6049,0.04753461336288809,-1.2362848106856923e-22,nan,0.0,-3.0149557686801384e-28,1.383577296477741e-09,nan,nan,0.002726034498788364,-4.4758378055701946e-23,3.858393811629218e-32,1.525006061016253e-12,0.0027348858389349704,0,0,1.5180732574452924e-12
199847815272.82745,0.047579970630918476,-1.2110758715027488e-22,nan,0.0,-3.0836268655368324e-28,1.387527150909867e-09,nan,nan,0.002726044759203167,-4.475868315219712e-23,3.8586023414497715e-32,1.5250135764240698e-12,0.002734896110761728,0,0,1.5180807360355797e-12
199848227337.2818,0.047625361653422044,-1.1845853541282903e-22,nan,0.0,-3.1515778222566233e-28,1.3914887677187724e-09,nan,nan,0.002726054985648446,-4.475898723859836e-23,3.858810180883158e-32,1.525021066950356e-12,0.0027349063486178456,0,0,1.5180881899079436e-12
199848638037.4995,0.047670786494942205,-1.1568236307865676e-22,nan,0.0,-3.21863150263612e-28,1.3954621529256348e-09,nan,nan,0.0027260651782366647,-4.475929031824981e-23,3.859017332215045e-32,1.5250285326774871e-12,0.0027349165526155453,0,0,1.5180956191439475e-12
199849047377.99728,0.047716245217029385,-1.1278057853197227e-22,nan,0.0,-3.2846107704720765e-28,1.3994473125516414e-09,nan,nan,0.0027260753370799157,-4.4759592394484584e-23,3.859223797723589e-32,1.5250359736875677e-12,0.0027349267228666862,0,0,1.5181030238248808e-12
199849455363.27676,0.04776173787825799,-1.0975515503036344e-22,nan,0.0,-3.3493384895612426e-28,1.4034442526179797e-09,nan,nan,0.0027260854622899195,-4.475989347062471e-23,3.8594295796793557e-32,1.5250433900624287e-12,0.0027349368594827548,0,0,1.5181104040317646e-12
199849861997.82468,0.04780726453424859,-1.0660852446829687e-22,nan,0.0,-3.4126375237002278e-28,1.4074529791458278e-09,nan,nan,0.0027260955539780258,-4.476019354998121e-23,3.8596346803453854e-32,1.5250507818836303e-12,0.0027349469625748677,0,0,1.51811775984536e-12
199850267286.113,0.04785282523770382,-1.0334357119145659e-22,nan,0.0,-3.474330736685648e-28,1.4114734981563645e-09,nan,nan,0.0027261056122552182,-4.4760492635854227e-23,3.859839101977284e-32,1.5250581492324643e-12,0.0027349570322537818,0,0,1.5181250913461575e-12
199850671232.59885,0.04789842003842207,-9.996362586406642e-23,nan,0.0,-3.5342409923142524e-28,1.415505815670777e-09,nan,nan,0.002726115637232111,-4.47607907315329e-23,3.860042846823145e-32,1.525065492189952e-12,0.0027349670686298835,0,0,1.5181323986143851e-12
199851073841.72452,0.04794404898332758,-9.647245938620097e-23,nan,0.0,-3.5921911543827833e-28,1.419549937710252e-09,nan,nan,0.002726125629018952,-4.476108784029549e-23,3.8602459171236126e-32,1.525072810836846e-12,0.0027349770718131956,0,0,1.5181396817299991e-12
199851475117.91772,0.047989712116494984,-9.28742768622586e-23,nan,0.0,-3.648004086687856e-28,1.4236058702959683e-09,nan,nan,0.0027261355877256266,-4.476138396540944e-23,3.8604483151119563e-32,1.5250801052536333e-12,0.0027349870419133828,0,0,1.5181469407727104e-12
199851875065.59137,0.04803540947917076,-8.917371162010798e-23,nan,0.0,-3.701502653026153e-28,1.4276736194491096e-09,nan,nan,0.0027261455134616514,-4.4761679110131296e-23,3.8606500430139824e-32,1.525087375520532e-12,0.0027349969790397412,0,0,1.518154175821946e-12
199852273689.14392,0.04808114110980037,-8.537581927992446e-23,nan,0.0,-3.7525097171942977e-28,1.431753191190853e-09,nan,nan,0.0027261554063361866,-4.476197327770695e-23,3.860851103048215e-32,1.5250946217174977e-12,0.0027350068833012129,0,0,1.5181613869568893e-12
199852670992.95914,0.048126907044046575,-8.148607187349306e-23,nan,0.0,-3.8008481429890338e-28,1.4358445915423863e-09,nan,nan,0.0027261652664580262,-4.476226647137143e-23,3.86105149742576e-32,1.5251018439242183e-12,0.0027350167548063774,0,0,1.5181685742564547e-12
