t_over_M,linear_h20_real_over_nu_M_over_R,linear_h20_imag_over_nu_M_over_R,delta_hD20_real_over_nu_M_over_R,delta_hD20_imag_over_nu_M_over_R,delta_hS20_real_over_nu_M_over_R,delta_hS20_imag_over_nu_M_over_R,nonlinear_null_total_h20_real_over_nu_M_over_R,nonlinear_null_total_h20_imag_over_nu_M_over_R,total_h20_real_over_nu_M_over_R,total_h20_imag_over_nu_M_over_R,linear_h30_real_over_nu_M_over_R,linear_h30_imag_over_nu_M_over_R,delta_hD30_real_over_nu_M_over_R,delta_hD30_imag_over_nu_M_over_R,delta_hS30_real_over_nu_M_over_R,delta_hS30_imag_over_nu_M_over_R,nonlinear_null_total_h30_real_over_nu_M_over_R,nonlinear_null_total_h30_imag_over_nu_M_over_R,total_h30_real_over_nu_M_over_R,total_h30_imag_over_nu_M_over_R
-1975.0,-0.012235613111228165,-4.429936576480151e-05,-3.077077725626349e-15,-1.688825687436384e-34,8.737867120487115e-33,5.636920577562255e-15,-3.077077725626349e-15,5.636920577562255e-15,-0.012235613111231242,-4.4299365759164584e-05,0.0006019587557051881,3.261036935771995e-08,1.3770751062151526e-16,1.9454588434604695e-35,2.2385777078392824e-32,-5.051089258863196e-16,1.3770751062151528e-16,-5.051089258863196e-16,0.0006019587557053258,3.261036885261102e-08
-1974.5,-0.012238526930680026,-4.4330672795198436e-05,-3.139466847486808e-15,-1.2540558818265505e-34,1.7455088271970396e-33,3.666051368064982e-15,-3.139466847486808e-15,3.666051368064982e-15,-0.012238526930683166,-4.433067279153238e-05,0.000602101941978402,3.360882110949818e-08,1.4055945876726623e-16,1.7568606490235803e-35,1.7806994191408834e-32,-2.7127214279022846e-16,1.4055945876726625e-16,-2.7127214279022846e-16,0.0006021019419785425,3.360882083822604e-08
-1974.0,-0.012241442330218379,-4.4354510745154424e-05,-3.201933685756215e-15,-1.1993578499878796e-34,8.079661302693333e-33,1.347751949729641e-15,-3.201933685756215e-15,1.347751949729641e-15,-0.012241442330221581,-4.435451074380667e-05,0.0006022463898828593,3.245386861517891e-08,1.4343499028141958e-16,1.9960709282294737e-35,1.2759054769972112e-32,-1.140091241418766e-17,1.434349902814196e-16,-1.140091241418766e-17,0.0006022463898830027,3.2453868603778e-08
-1973.5,-0.012244359752492325,-4.437004283988806e-05,-3.2644633096546714e-15,-1.2885261765850068e-34,4.6780067977188204e-33,-1.0392741754740923e-15,-3.2644633096546714e-15,-1.0392741754740923e-15,-0.01224435975249559,-4.4370042840927336e-05,0.000602391401980068,2.8988279323130788e-08,1.4632320188191727e-16,2.2251305786171469e-35,1.2627321161776025e-32,2.5178580012878727e-16,1.463232018819173e-16,2.5178580012878727e-16,0.0006023914019802144,2.898827957491659e-08
-1973.0,-0.012247279296208911,-4.437740551531226e-05,-3.3270295455923746e-15,-1.3306363287262303e-34,-1.8658409301223542e-33,-3.210546625852663e-15,-3.3270295455923746e-15,-3.210546625852663e-15,-0.012247279296212239,-4.4377405518522806e-05,0.0006025361557618041,2.327875214526388e-08,1.4921058259202029e-16,2.3261788942002725e-35,1.788372324039322e-32,4.919569313092722e-16,1.492105825920203e-16,4.919569313092722e-16,0.0006025361557619533,2.327875263722081e-08
-1972.5,-0.012250200800551165,-4.437769300737887e-05,-3.389604307172448e-15,-1.4235075169613227e-34,-2.1539600498026847e-34,-4.909438711243433e-15,-3.389604307172448e-15,-4.909438711243433e-15,-0.012250200800554554,-4.437769301228831e-05,0.0006026798227313074,1.564733566355352e-08,1.520827925281718e-16,1.8481316727943066e-35,1.4492853943107276e-32,6.815453866518972e-16,1.5208279252817181e-16,6.815453866518972e-16,0.0006026798227314595,1.5647336345098907e-08
-1972.0,-0.012253123968086681,-4.437283317511916e-05,-3.4521670636443603e-15,-1.6277222934040351e-34,1.7733192555939915e-33,-5.936927400402525e-15,-3.4521670636443603e-15,-5.936927400402525e-15,-0.012253123968090134,-4.437283318105609e-05,0.0006028216961204768,6.672232959387993e-09,1.5492679904007125e-16,-2.8694581174900073e-37,1.2021924343057341e-32,7.949735626575457e-16,1.5492679904007125e-16,7.949735626575457e-16,0.0006028216961206318,6.672233754361556e-09
-1971.5,-0.012256048506127512,-4.436536868917748e-05,-3.514712740856978e-15,-1.8279045762650152e-34,2.712941956861636e-33,-6.17383940238189e-15,-3.514712740856978e-15,-6.17383940238189e-15,-0.012256048506131026,-4.436536869535132e-05,0.0006029613073730407,-2.849041630869839e-09,1.5773305864857257e-16,-1.2532973243926203e-35,3.0877433314789473e-32,8.123098766732446e-16,1.577330586485726e-16,8.123098766732446e-16,0.0006029613073731985,-2.8490408185599624e-09
-1971.0,-0.012258974264490931,-4.43581687064017e-05,-3.57725657125037e-15,-1.8972740382058367e-34,-7.878131993312651e-33,-5.593064056770835e-15,-3.57725657125037e-15,-5.593064056770835e-15,-0.012258974264494508,-4.4358168711994764e-05,0.0006030985119842606,-1.1974834988296053e-08,1.6049736816314278e-16,-6.959822871310445e-36,-4.893402802699089e-33,7.227492532152367e-16,1.6049736816314278e-16,7.227492532152367e-16,0.000603098511984421,-1.1974834265546799e-08
-1970.5,-0.012261901347449575,-4.435410418902365e-05,-3.639834911010475e-15,-1.9114055353979784e-34,-7.170314220151455e-33,-4.260579913690481e-15,-3.639834911010475e-15,-4.260579913690481e-15,-0.012261901347453214,-4.435410419328423e-05,0.0006032335292681787,-1.9726193187534404e-08,1.6322203764693784e-16,-1.8210176613235222e-36,3.639360482430562e-32,5.272756913249934e-16,1.6322203764693786e-16,5.272756913249934e-16,0.0006032335292683418,-1.9726192660258714e-08
-1970.0,-0.01226483018160027,-4.435572416816493e-05,-3.702501876972483e-15,-1.973811682326164e-34,4.494658267013156e-33,-2.3256059898125716e-15,-3.702501876972483e-15,-2.3256059898125716e-15,-0.012264830181603972,-4.435572417049054e-05,0.0006033669274270949,-2.5211906713544768e-08,1.6591614197039194e-16,-1.3850456145131488e-36,-9.185915462749361e-34,2.399393354657169e-16,1.6591614197039194e-16,2.399393354657169e-16,0.0006033669274272608,-2.5211906473605434e-08
-1969.5,-0.012267761528714715,-4.436496990595923e-05,-3.765322629496115e-15,-2.0468997468799272e-34,-5.4178913044540654e-33,-1.5608440480156132e-18,-3.765322629496115e-15,-1.5608440480156134e-18,-0.01226776152871848,-4.436496990596079e-05,0.0006034995538858299,-2.7753287048723485e-08,1.685947492039734e-16,8.8323530460757e-37,5.150843784295276e-32,-1.1266155079797206e-16,1.6859474920397345e-16,-1.1266155079797206e-16,0.0006034995538859984,-2.7753287161385035e-08
-1969.0,-0.012270696439501945,-4.438295906079425e-05,-3.828364841305513e-15,-1.943987914499902e-34,-5.748515698007022e-34,2.4594137110589235e-15,-3.828364841305513e-15,2.4594137110589235e-15,-0.012270696439505773,-4.438295905833484e-05,0.0006036324199381788,-2.6988213824819755e-08,1.7127717928892348e-16,1.0612568710735006e-36,4.5155507550498684e-32,-4.938326227138969e-16,1.7127717928892353e-16,-4.938326227138969e-16,0.0006036324199383501,-2.6988214318652377e-08
-1968.5,-0.012273636151679666,-4.440986333139208e-05,-3.8916900987252054e-15,-2.077053108094006e-34,-1.1574068593789534e-33,4.795011059869256e-15,-3.8916900987252054e-15,4.795011059869256e-15,-0.012273636151683557,-4.440986332659707e-05,0.0006037665568359353,-2.2935883996189586e-08,1.739845003327585e-16,4.952769123037085e-38,-2.3514834248990395e-33,-8.60956160881757e-16,1.739845003327585e-16,-8.60956160881757e-16,0.0006037665568361093,-2.2935884857145747e-08
-1968.0,-0.012276581944605213,-4.4444891836955235e-05,-3.955346690436959e-15,-2.2528408569099547e-34,-3.677909896197417e-33,6.76096470376167e-15,-3.955346690436959e-15,6.76096470376167e-15,-0.012276581944609169,-4.444489183019427e-05,0.00060390286576338,-1.6009452500937316e-08,1.7673659998879007e-16,-1.6256552021942614e-36,-1.2487113461824633e-32,-1.1708610558869596e-15,1.7673659998879005e-16,-1.1708610558869596e-15,0.0006039028657635567,-1.600945367179837e-08
-1967.5,-0.012279534968657614,-4.448638005898845e-05,-4.0193646145852326e-15,-1.9375739996619012e-34,-8.640569139696671e-33,8.155814097195621e-15,-4.0193646145852326e-15,8.155814097195621e-15,-0.012279534968661633,-4.4486380050832636e-05,0.0006040419854070069,-6.97208408725631e-09,1.7954925338808348e-16,1.7270803812662608e-36,1.1324468072996947e-33,-1.3856660977261376e-15,1.7954925338808348e-16,-1.3856660977261376e-15,0.0006040419854071864,-6.9720854729224075e-09
-1967.0,-0.012282496069859691,-4.453197205756248e-05,-4.083752971236567e-15,-1.5279415808821054e-34,-2.792752493757043e-33,8.839818241395449e-15,-4.083752971236567e-15,8.839818241395449e-15,-0.012282496069863775,-4.453197204872266e-05,0.000604184198050068,3.1587302878584647e-09,1.824316325874567e-16,2.1214087774572284e-37,1.3938186119123753e-32,-1.4782552229559221e-15,1.8243163258745673e-16,-1.4782552229559221e-15,0.0006041841980502505,3.1587288096032418e-09
-1966.5,-0.01228546563201685,-4.457887338804069e-05,-4.148499445911915e-15,-1.343718609081921e-34,7.80849036652361e-33,8.746491459462542e-15,-4.148499445911915e-15,8.746491459462542e-15,-0.012285465632020997,-4.45788733792942e-05,0.000604329388851592,1.3245003949353702e-08,1.8538465361300527e-16,-9.850184804841124e-36,1.7211342578208747e-32,-1.4365292196951378e-15,1.853846536130053e-16,-1.4365292196951378e-15,0.0006043293888517774,1.3245002512824482e-08
-1966.0,-0.012288443457879673,-4.462414490328907e-05,-4.213571325370702e-15,-1.5268136140384679e-34,-8.434032412460583e-34,7.886189432620544e-15,-4.213571325370702e-15,7.886189432620544e-15,-0.012288443457883887,-4.4624144895402885e-05,0.0006044770641595338,2.2180162291356685e-08,1.8840043989922609e-16,-1.1625538624865429e-35,2.1843435206053378e-32,-1.265712769304341e-15,1.884004398992261e-16,-1.265712769304341e-15,0.0006044770641597222,2.2180161025643915e-08
-1965.5,-0.01229142870519124,-4.4665004150673884e-05,-4.278917373263337e-15,-1.8873898148862185e-34,7.434089585334731e-34,6.3420452480644066e-15,-4.278917373263337e-15,6.3420452480644066e-15,-0.01229142870519552,-4.466500414433184e-05,0.0006046264249085195,2.903608976943372e-08,1.914630283039139e-16,-1.0656178963403337e-35,5.514938914351738e-33,-9.882434380419705e-16,1.914630283039139e-16,-9.882434380419705e-16,0.000604626424908711,2.903608878119028e-08
-1965.0,-0.012294419887355162,-4.4699101629091034e-05,-4.344470020827515e-15,-2.1952218905356397e-34,-2.6593240672098953e-34,4.259259880320139e-15,-4.344470020827515e-15,4.259259880320139e-15,-0.012294419887359506,-4.469910162483177e-05,0.0006047764825439017,3.3183387471960764e-08,1.9455028634485542e-16,-1.1020318901423663e-35,1.5684311243902996e-32,-6.410839651191264e-16,1.9455028634485544e-16,-6.410839651191264e-16,0.0006047764825440962,3.31833868308768e-08
-1964.5,-0.012297414942753418,-4.47247434711617e-05,-4.410147681171578e-15,-2.3393869582098636e-34,-1.2329803503967084e-33,1.829251099463674e-15,-4.410147681171578e-15,1.829251099463674e-15,-0.012297414942757828,-4.4724743469332445e-05,0.0006049261987628643,3.4367380092540766e-08,1.9763684375695836e-16,-1.2378786000917545e-35,1.193483379097215e-32,-2.7068959980696696e-16,1.9763684375695836e-16,-2.7068959980696696e-16,0.000604926198763062,3.4367379821851165e-08
-1964.0,-0.012300411368628979,-4.4741039439596605e-05,-4.4758573836959875e-15,-2.1533809572045813e-34,3.561670394403925e-34,-7.295586277226836e-16,-4.4758573836959875e-15,-7.295586277226836e-16,-0.012300411368633454,-4.4741039440326165e-05,0.0006050746274304325,3.272949703229597e-08,2.0069766342634986e-16,-1.591103367768084e-35,1.9711122608825605e-32,7.37168945738727e-17,2.0069766342634988e-16,7.37168945738727e-17,0.0006050746274306332,3.272949710601286e-08
-1963.5,-0.012303406407506857,-4.474796441742389e-05,-4.5414982054321795e-15,-2.024282061734395e-34,-9.450923423097045e-34,-3.1924342352024585e-15,-4.5414982054321795e-15,-3.1924342352024585e-15,-0.012303406407511399,-4.474796442061632e-05,0.0006052210377854916,2.8772054395519598e-08,2.037117158454318e-16,-1.828451663922275e-35,2.275624896249515e-32,3.475688187058858e-16,2.0371171584543182e-16,3.475688187058858e-16,0.0006052210377856953,2.8772054743088418e-08
-1963.0,-0.012306397269569364,-4.474633170394732e-05,-4.606966056922092e-15,-2.0913824870434184e-34,-1.1480083212503435e-33,-5.348629681060547e-15,-4.606966056922092e-15,-5.348629681060547e-15,-0.012306397269573971,-4.4746331709295944e-05,0.0006053650020966366,2.327264215471218e-08,2.066651256999086e-16,-2.5086923772290003e-35,1.0452406994178407e-32,5.178819980554704e-16,2.066651256999086e-16,5.178819980554704e-16,0.0006053650020968433,2.327264267259418e-08
-1962.5,-0.01230938137078735,-4.4737686149457986e-05,-4.6721601674489806e-15,-2.0325611145325582e-34,-8.424787948727525e-34,-7.0195691014435704e-15,-4.6721601674489806e-15,-7.0195691014435704e-15,-0.012309381370792022,-4.473768615647756e-05,0.0006055064370307994,1.7161230835970476e-08,2.0955317787475364e-16,-3.225345203546797e-35,1.3484591098621672e-33,5.684568448977043e-16,2.0955317787475364e-16,5.684568448977043e-16,0.0006055064370310089,1.716123140442732e-08
-1962.0,-0.012312356563767408,-4.472413326807312e-05,-4.736991157932532e-15,-1.916697673092508e-34,-1.4923645953067813e-33,-8.073442333975847e-15,-4.736991157932532e-15,-8.073442333975847e-15,-0.012312356563772145,-4.472413327614656e-05,0.0006056455951745602,1.1378071261645278e-08,2.123807407507137e-16,-3.456027976534085e-35,5.8714670656567027e-33,5.023465061689129e-16,2.123807407507137e-16,5.023465061689129e-16,0.0006056455951747726,1.1378071763991785e-08
-1961.5,-0.012315321339178405,-4.4708126159832655e-05,-4.801390064498276e-15,-2.1008670461132086e-34,-3.6515631745581994e-34,-8.435081376627511e-15,-4.801390064498276e-15,-8.435081376627511e-15,-0.012315321339183206,-4.4708126168267734e-05,0.0006057830104833835,6.732842250519941e-09,2.1516097562384383e-16,-3.761079104922756e-35,4.8644984460937255e-32,3.410584837713176e-16,2.1516097562384388e-16,3.410584837713176e-16,0.0006057830104835987,6.732842591578425e-09
-1961.0,-0.012318274979230695,-4.469223486623479e-05,-4.8653172058341435e-15,-2.4581127519272064e-34,9.863842803173667e-34,-8.090364801792581e-15,-4.8653172058341435e-15,-8.090364801792581e-15,-0.012318274979235561,-4.4692234874325154e-05,0.0006059194076752721,3.7851014294989875e-09,2.179125762334495e-16,-3.9497224383427167e-35,3.933889096965813e-32,1.205675554105083e-16,2.1791257623344955e-16,1.205675554105083e-16,0.0006059194076754901,3.785101550066543e-09
-1960.5,-0.012321217648631424,-4.4678922564416607e-05,-4.9287694835010735e-15,-2.487467931606512e-34,-1.4026932970961118e-33,-7.084861053976808e-15,-4.9287694835010735e-15,-7.084861053976808e-15,-0.012321217648636352,-4.467892257150147e-05,0.0006060555899185319,2.7632245520035383e-09,2.206561219504643e-16,-4.069757808878064e-35,5.071882582505343e-32,-1.1516790531933086e-16,2.2065612195046436e-16,-1.1516790531933086e-16,0.0006060555899187525,2.763224436835633e-09
-1960.0,-0.01232415041398183,-4.467035000034914e-05,-4.9917847149037865e-15,-2.307116818204648e-34,-1.064191850070611e-33,-5.51695651796876e-15,-4.9917847149037865e-15,-5.51695651796876e-15,-0.012324150413986823,-4.46703500058661e-05,0.0006061923214687795,3.533967342774034e-09,2.2341034090412995e-16,-4.247665117293095e-35,2.49480342764056e-32,-3.2197837381324974e-16,2.2341034090413e-16,-3.2197837381324974e-16,0.000606192321469003,3.53396702079566e-09
-1959.5,-0.012327075189914131,-4.4668224405525724e-05,-5.054441965662122e-15,-2.209764835852222e-34,-4.693106088482817e-34,-3.5262627167653513e-15,-5.054441965662122e-15,-3.5262627167653513e-15,-0.012327075189919186,-4.466822440905199e-05,0.0006063302219834932,5.627893146463708e-09,2.2618909322329636e-16,-4.725395425422079e-35,1.2678782009890053e-32,-4.630724162345858e-16,2.2618909322329636e-16,-4.630724162345858e-16,0.0006063302219837194,5.627892683391292e-09
-1959.0,-0.012329994617150411,-4.467370259972174e-05,-5.116857454353577e-15,-2.3209620868492837e-34,-2.3542567640189574e-34,-1.2786208551487436e-15,-5.116857454353577e-15,-1.2786208551487436e-15,-0.012329994617155528,-4.467370260100036e-05,0.0006064696869926724,8.3180262758502e-09,2.289996832134174e-16,-4.822485616427116e-35,1.5258911837786745e-32,-5.150588448353384e-16,2.289996832134174e-16,-5.150588448353384e-16,0.0006064696869929014,8.318025760791355e-09
-1958.5,-0.012332911883144006,-4.468735094218922e-05,-5.179176292420331e-15,-2.7075481400574926e-34,-4.042912139257686e-34,1.0505602075040909e-15,-5.179176292420331e-15,1.0505602075040909e-15,-0.012332911883149186,-4.4687350941138665e-05,0.0006066108449641959,1.0741226800635873e-08,2.3184275416670284e-16,-4.6153512866709804e-35,1.7121671279998078e-32,-4.713913347923171e-16,2.3184275416670284e-16,-4.713913347923171e-16,0.0006066108449644277,1.0741226329244538e-08
-1958.0,-0.012335830500714021,-4.470915823517191e-05,-5.24156096897645e-15,-3.0077011405186026e-34,-5.953434644089824e-34,3.2926783734440373e-15,-5.24156096897645e-15,3.2926783734440373e-15,-0.012335830500719264,-4.470915823187923e-05,0.0006067535561432438,1.2044797792455045e-08,2.3471361446403357e-16,-4.518196208377778e-35,1.7738585159784197e-32,-3.4276598567990716e-16,2.3471361446403357e-16,-3.4276598567990716e-16,0.0006067535561434785,1.204479744968906e-08
-1957.5,-0.012338754063802184,-4.473859238363943e-05,-5.304177973119089e-15,-3.156044962015222e-34,2.486760744192799e-34,5.300112028699743e-15,-5.304177973119089e-15,5.300112028699743e-15,-0.01233875406380749,-4.4738592378339325e-05,0.0006068974522732359,1.153587093699008e-08,2.3760449636554385e-16,-4.108529844347846e-35,1.7567562580722612e-32,-1.5461971058154492e-16,2.3760449636554385e-16,-1.5461971058154492e-16,0.0006068974522734736,1.1535870782370369e-08
-1957.0,-0.012341686000663963,-4.4774688125415185e-05,-5.3671841599423e-15,-3.589479223715188e-34,1.3630961774395101e-33,6.956604721148888e-15,-5.3671841599423e-15,6.956604721148888e-15,-0.01234168600066933,-4.477468811845858e-05,0.000607042010192764,8.809503942194645e-09,2.4050705744133944e-16,-3.714126098968991e-35,1.7966307116408544e-32,5.758579087859194e-17,2.4050705744133944e-16,5.758579087859194e-17,0.0006070420101930044,8.809503999780436e-09
-1956.5,-0.012344629343424923,-4.481615174336401e-05,-5.4307143961096475e-15,-3.965835276553564e-34,-1.992027860078606e-33,8.182870413769031e-15,-5.4307143961096475e-15,8.182870413769031e-15,-0.012344629343430355,-4.4816151735181134e-05,0.0006071866473116701,3.83375496989689e-09,2.4341445787552514e-16,-3.6425093407440136e-35,1.7780801544165165e-32,2.543190596407698e-16,2.4341445787552514e-16,2.543190596407698e-16,0.0006071866473119135,3.83375522421595e-09
-1956.0,-0.012347586530773355,-4.486146938774936e-05,-5.4948717462123315e-15,-3.852947198494296e-34,5.2816702794875555e-34,8.937207426572182e-15,-5.4948717462123315e-15,8.937207426572182e-15,-0.01234758653077885,-4.4861469378812154e-05,0.0006073308238922456,-3.0239780826959994e-09,2.463225680211149e-16,-4.07722784037867e-35,1.7261262682367266e-32,3.9817110155669134e-16,2.463225680211149e-16,3.9817110155669134e-16,0.0006073308238924919,-3.0239776845248977e-09
-1955.5,-0.01235055925752031,-4.490900813734419e-05,-5.559721048446306e-15,-3.2366766979038833e-34,2.3616523350054043e-33,9.21171595695195e-15,-5.559721048446306e-15,9.21171595695195e-15,-0.01235055925752587,-4.490900812813248e-05,0.0006074741361250797,-1.1036067969476693e-08,2.4923019223335197e-16,-4.206413258940818e-35,2.4473176989317484e-32,4.594232953630856e-16,2.4923019223335197e-16,4.594232953630856e-16,0.000607474136125329,-1.1036067510053398e-08
-1955.0,-0.012353548379480887,-4.4957102681603654e-05,-5.625286223768709e-15,-2.557488116070096e-34,3.822585753619786e-33,9.025391243468131e-15,-5.625286223768709e-15,9.025391243468131e-15,-0.012353548379486512,-4.495710267257826e-05,0.000607616385293466,-1.921508700514652e-08,2.521385206786221e-16,-3.595212150044328e-35,2.8773085220354203e-32,4.203465411965139e-16,2.5213852067862214e-16,4.203465411965139e-16,0.0006076163852937182,-1.921508658479998e-08
-1954.5,-0.01235655387685756,-4.500412472898795e-05,-5.691551173921749e-15,-1.9137261487968827e-34,4.037673609808952e-33,8.415794646746878e-15,-5.691551173921749e-15,8.415794646746878e-15,-0.012356553876863251,-4.500412472057216e-05,0.0006077576120196894,-2.64605779317262e-08,2.550502342405793e-16,-3.0773702130833644e-35,3.3296709473730943e-32,2.778224077390073e-16,2.5505023424057936e-16,2.778224077390073e-16,0.0006077576120199444,-2.6460577653903793e-08
-1954.0,-0.012359574875704278,-4.504853623719159e-05,-5.7584637356016e-15,-1.6669305594918363e-34,-1.1811343162938041e-33,7.431093981082669e-15,-5.7584637356016e-15,7.431093981082669e-15,-0.012359574875710037,-4.50485362297605e-05,0.0006078980902746993,-3.1728592871094197e-08,2.579687193668049e-16,-3.170207935724867e-35,1.1395342294950398e-33,4.407611082463195e-17,2.579687193668049e-16,4.407611082463195e-17,0.0006078980902749573,-3.172859282701808e-08
-1953.5,-0.012362609723096477,-4.5088930571862175e-05,-5.825941858116215e-15,-1.614367943778217e-34,-2.178611953090841e-34,6.124001921020625e-15,-5.825941858116215e-15,6.124001921020625e-15,-0.012362609723102302,-4.5088930565738174e-05,0.0006080382822704882,-3.419587832451283e-08,2.6089769051856056e-16,-3.428707607030014e-35,-1.5471226354855994e-32,-2.5455284233572164e-16,2.6089769051856056e-16,-2.5455284233572164e-16,0.0006080382822707491,-3.4195878579065675e-08
-1953.0,-0.012365656107148057,-4.512406734829763e-05,-5.89388099918914e-15,-1.0153066582923873e-34,1.765692573014218e-33,4.548592249561622e-15,-5.89388099918914e-15,4.548592249561622e-15,-0.012365656107153952,-4.512406734374904e-05,0.0006081787614119217,-3.339096449968444e-08,2.6384123506799773e-16,-3.3716886078512875e-35,2.2205047812411525e-32,-5.807709176090826e-16,2.6384123506799773e-16,-5.807709176090826e-16,0.0006081787614121856,-3.339096508045536e-08
-1952.5,-0.01236871121154081,-4.515290669930214e-05,-5.962161785092093e-15,-2.2739626334900145e-35,1.7393458513750005e-33,2.760236627538306e-15,-5.962161785092093e-15,2.760236627538306e-15,-0.012368711211546772,-4.51529066965419e-05,0.0006083201154970537,-2.9269773919155494e-08,2.6680401465807843e-16,-3.3569855245112026e-35,1.566767120918349e-32,-8.912378834088284e-16,2.6680401465807843e-16,-8.912378834088284e-16,0.0006083201154973206,-2.9269774810393377e-08
-1952.0,-0.012371771893833716,-4.5174647148726356e-05,-6.0306572067521135e-15,2.4901773472630414e-35,1.0557177583153073e-33,8.181392045498148e-16,-6.0306572067521135e-15,8.181392045498148e-16,-0.012371771893839745,-4.517464714790822e-05,0.0006084628455153296,-2.222289966234475e-08,2.6979120481924965e-16,-4.142050711453635e-35,1.0398172806944462e-32,-1.142785307244751e-15,2.6979120481924965e-16,-1.142785307244751e-15,0.0006084628455155993,-2.2222900805130056e-08
