t_minus_t0_M,qnm_delta_hD20_real_over_abs_A220_squared_M_over_R,qnm_delta_hD20_imag_over_abs_A220_squared_M_over_R,qnm_delta_hS20_real_over_abs_A220_squared_M_over_R,qnm_delta_hS20_imag_over_abs_A220_squared_M_over_R,qnm_delta_hD30_real_over_abs_A220_squared_M_over_R,qnm_delta_hD30_imag_over_abs_A220_squared_M_over_R,qnm_delta_hS30_real_over_abs_A220_squared_M_over_R,qnm_delta_hS30_imag_over_abs_A220_squared_M_over_R,analytic_delta_hD20_real_over_abs_A220_squared_M_over_R,analytic_delta_hD20_imag_over_abs_A220_squared_M_over_R,analytic_delta_hS20_real_over_abs_A220_squared_M_over_R,analytic_delta_hS20_imag_over_abs_A220_squared_M_over_R,analytic_delta_hD30_real_over_abs_A220_squared_M_over_R,analytic_delta_hD30_imag_over_abs_A220_squared_M_over_R,analytic_delta_hS30_real_over_abs_A220_squared_M_over_R,analytic_delta_hS30_imag_over_abs_A220_squared_M_over_R
141.6015625,0.07973886404169661,-8.35087297654358e-20,-3.71761137465014e-21,-0.066693195426148,0.01392615028893619,-1.279864506263031e-20,-2.561660199041024e-20,-0.011511071890299106,0.07973859930555542,2.1416529138374412e-18,-3.7176025593455325e-21,-0.066693195426148,0.013926104053573522,1.248397738244152e-21,-2.5616581794316183e-20,-0.011511071890299106
141.640625,0.07973886404175462,-8.3508729764957e-20,-3.71761137762543e-21,-0.06669319542619653,0.013926150288946318,-1.2798645062611067e-20,-2.5616601991898958e-20,-0.01151107189030748,0.07973859930561342,2.141652913838999e-18,-3.717602559348237e-21,-0.06669319542619653,0.013926104053583653,1.2483977382450601e-21,-2.5616581794334816e-20,-0.01151107189030748
141.6796875,0.07973886404181225,-8.350872976487658e-20,-3.717611376296509e-21,-0.06669319542624473,0.013926150288956385,-1.2798645062644247e-20,-2.5616601990000912e-20,-0.0115110718903158,0.07973859930567107,2.141652913840547e-18,-3.7176025593509244e-21,-0.06669319542624473,0.01392610405359372,1.2483977382459625e-21,-2.5616581794353332e-20,-0.0115110718903158
141.71875,0.07973886404186954,-8.350872976449486e-20,-3.717611376041326e-21,-0.06669319542629264,0.013926150288966389,-1.2798645062667992e-20,-2.5616601988250663e-20,-0.011511071890324067,0.07973859930572834,2.1416529138420854e-18,-3.717602559353594e-21,-0.06669319542629264,0.013926104053603724,1.248397738246859e-21,-2.561658179437173e-20,-0.011511071890324067
141.7578125,0.07973886404192645,-8.35087297642708e-20,-3.717611375482376e-21,-0.06669319542634024,0.013926150288976329,-1.2798645062611472e-20,-2.5616601993863807e-20,-0.011511071890332285,0.07973859930578527,2.1416529138436142e-18,-3.7176025593562485e-21,-0.06669319542634024,0.013926104053613666,1.2483977382477504e-21,-2.5616581794390015e-20,-0.011511071890332285
141.796875,0.07973886404198302,-8.350872976429774e-20,-3.7176113721928944e-21,-0.06669319542638755,0.013926150288986206,-1.2798645062645624e-20,-2.5616601990512496e-20,-0.01151107189034045,0.07973859930584182,2.141652913845133e-18,-3.717602559358885e-21,-0.06669319542638755,0.013926104053623543,1.2483977382486357e-21,-2.5616581794408185e-20,-0.01151107189034045
141.8359375,0.07973886404203923,-8.350872976368304e-20,-3.717611371160272e-21,-0.06669319542643455,0.01392615028899602,-1.2798645062680264e-20,-2.561660199254351e-20,-0.011511071890348563,0.07973859930589802,2.1416529138466426e-18,-3.717602559361506e-21,-0.06669319542643455,0.013926104053633358,1.2483977382495157e-21,-2.561658179442624e-20,-0.011511071890348563
141.875,0.07973886404209507,-8.350872976410982e-20,-3.7176113733259634e-21,-0.06669319542648128,0.013926150289005776,-1.27986450626242e-20,-2.561660199271327e-20,-0.011511071890356625,0.07973859930595387,2.141652913848143e-18,-3.7176025593641095e-21,-0.06669319542648128,0.01392610405364311,1.24839773825039e-21,-2.5616581794444182e-20,-0.011511071890356625
141.9140625,0.07973886404215057,-8.350872976403961e-20,-3.7176113776869805e-21,-0.06669319542652768,0.013926150289015468,-1.2798645062720937e-20,-2.5616601992676733e-20,-0.011511071890364637,0.07973859930600936,2.1416529138496335e-18,-3.717602559366697e-21,-0.06669319542652768,0.013926104053652803,1.248397738251259e-21,-2.5616581794462012e-20,-0.011511071890364637
141.953125,0.07973886404220573,-8.350872976314289e-20,-3.717611374964245e-21,-0.06669319542657381,0.013926150289025099,-1.2798645062725314e-20,-2.5616601991027523e-20,-0.011511071890372598,0.0797385993060645,2.141652913851114e-18,-3.7176025593692674e-21,-0.06669319542657381,0.013926104053662434,1.2483977382521223e-21,-2.561658179447973e-20,-0.011511071890372598
141.9921875,0.07973886404226053,-8.350872976305502e-20,-3.7176113774109556e-21,-0.06669319542661965,0.01392615028903467,-1.279864506276224e-20,-2.5616601991803914e-20,-0.011511071890380508,0.07973859930611932,2.1416529138525864e-18,-3.717602559371822e-21,-0.06669319542661965,0.013926104053672006,1.2483977382529803e-21,-2.5616581794497335e-20,-0.011511071890380508
142.03125,0.07973886404231499,-8.350872976175309e-20,-3.717611372567067e-21,-0.0666931954266652,0.013926150289044181,-1.2798645062674525e-20,-2.5616601988882293e-20,-0.01151107189038837,0.07973859930617377,2.141652913854049e-18,-3.717602559374361e-21,-0.0666931954266652,0.013926104053681516,1.2483977382538329e-21,-2.561658179451483e-20,-0.01151107189038837
142.0703125,0.0797388640423691,-8.350872976014324e-20,-3.7176113697975236e-21,-0.06669319542671046,0.013926150289053632,-1.279864506240234e-20,-2.561660199557628e-20,-0.011511071890396182,0.0797385993062279,2.1416529138555026e-18,-3.7176025593768846e-21,-0.06669319542671046,0.013926104053690967,1.2483977382546802e-21,-2.5616581794532215e-20,-0.011511071890396182
142.109375,0.07973886404242288,-8.3508729758614e-20,-3.717611376026311e-21,-0.06669319542675542,0.013926150289063024,-1.2798645062267675e-20,-2.561660199134856e-20,-0.011511071890403944,0.07973859930628167,2.141652913856947e-18,-3.717602559379391e-21,-0.06669319542675542,0.013926104053700358,1.2483977382555222e-21,-2.5616581794549488e-20,-0.011511071890403944
142.1484375,0.0797388640424763,-8.350872975841518e-20,-3.7176113734596124e-21,-0.06669319542680012,0.013926150289072356,-1.2798645062280122e-20,-2.561660199595331e-20,-0.011511071890411659,0.0797385993063351,2.141652913858382e-18,-3.717602559381883e-21,-0.06669319542680012,0.013926104053709691,1.2483977382563586e-21,-2.5616581794566656e-20,-0.011511071890411659
142.1875,0.0797388640425294,-8.350872976012957e-20,-3.717611371267583e-21,-0.06669319542684453,0.013926150289081628,-1.2798645062537297e-20,-2.5616601992011463e-20,-0.011511071890419325,0.07973859930638819,2.1416529138598082e-18,-3.717602559384358e-21,-0.06669319542684453,0.013926104053718963,1.24839773825719e-21,-2.5616581794583716e-20,-0.011511071890419325
142.2265625,0.07973886404258217,-8.350872976165879e-20,-3.717611374933664e-21,-0.06669319542688866,0.013926150289090845,-1.2798645062783764e-20,-2.5616601990554193e-20,-0.011511071890426942,0.07973859930644095,2.141652913861225e-18,-3.717602559386818e-21,-0.06669319542688866,0.01392610405372818,1.248397738258016e-21,-2.5616581794600664e-20,-0.011511071890426942
142.265625,0.0797388640426346,-8.350872976315912e-20,-3.717611374323622e-21,-0.06669319542693251,0.013926150289100001,-1.279864506271998e-20,-2.5616601996105716e-20,-0.01151107189043451,0.0797385993064934,2.141652913862633e-18,-3.7176025593892624e-21,-0.06669319542693251,0.013926104053737336,1.2483977382588369e-21,-2.5616581794617507e-20,-0.01151107189043451
142.3046875,0.07973886404268671,-8.350872976241076e-20,-3.717611370395875e-21,-0.0666931954269761,0.0139261502891091,-1.2798645062562149e-20,-2.5616601989729485e-20,-0.011511071890442032,0.07973859930654549,2.141652913864033e-18,-3.717602559391692e-21,-0.0666931954269761,0.013926104053746434,1.2483977382596526e-21,-2.5616581794634247e-20,-0.011511071890442032
142.34375,0.07973886404273849,-8.350872976173144e-20,-3.717611370558091e-21,-0.0666931954270194,0.013926150289118143,-1.2798645062575165e-20,-2.561660199380611e-20,-0.011511071890449507,0.07973859930659725,2.141652913865423e-18,-3.717602559394106e-21,-0.0666931954270194,0.013926104053755477,1.2483977382604632e-21,-2.5616581794650877e-20,-0.011511071890449507
142.3828125,0.07973886404278993,-8.350872976286056e-20,-3.717611369977392e-21,-0.06669319542706244,0.013926150289127128,-1.2798645062523919e-20,-2.5616601994402908e-20,-0.011511071890456933,0.07973859930664871,2.141652913866805e-18,-3.717602559396504e-21,-0.06669319542706244,0.013926104053764465,1.2483977382612686e-21,-2.5616581794667406e-20,-0.011511071890456933
142.421875,0.07973886404284104,-8.350872976485313e-20,-3.7176113708045404e-21,-0.0666931954271052,0.013926150289136055,-1.2798645062332539e-20,-2.5616601988162176e-20,-0.011511071890464313,0.07973859930669984,2.141652913868178e-18,-3.717602559398888e-21,-0.0666931954271052,0.01392610405377339,1.248397738262069e-21,-2.5616581794683828e-20,-0.011511071890464313
142.4609375,0.07973886404289185,-8.350872976598742e-20,-3.717611376519254e-21,-0.06669319542714769,0.013926150289144927,-1.2798645062471275e-20,-2.5616601990274412e-20,-0.011511071890471647,0.07973859930675065,2.1416529138695426e-18,-3.7176025594012566e-21,-0.06669319542714769,0.013926104053782265,1.2483977382628646e-21,-2.5616581794700153e-20,-0.011511071890471647
142.5,0.07973886404294234,-8.350872976585491e-20,-3.7176113713464776e-21,-0.0666931954271899,0.013926150289153744,-1.279864506283751e-20,-2.5616601992422266e-20,-0.011511071890478935,0.07973859930680112,2.1416529138708985e-18,-3.71760255940361e-21,-0.0666931954271899,0.013926104053791083,1.2483977382636547e-21,-2.561658179471637e-20,-0.011511071890478935
142.5390625,0.07973886404299249,-8.350872976574186e-20,-3.717611372350188e-21,-0.06669319542723186,0.013926150289162505,-1.279864506297981e-20,-2.5616601990813248e-20,-0.011511071890486177,0.0797385993068513,2.141652913872246e-18,-3.7176025594059496e-21,-0.06669319542723186,0.013926104053799843,1.2483977382644403e-21,-2.5616581794732485e-20,-0.011511071890486177
142.578125,0.07973886404304235,-8.350872976708274e-20,-3.717611375140027e-21,-0.06669319542727356,0.013926150289171211,-1.279864506276188e-20,-2.5616601988799538e-20,-0.011511071890493375,0.07973859930690114,2.1416529138735848e-18,-3.7176025594082735e-21,-0.06669319542727356,0.013926104053808548,1.2483977382652207e-21,-2.56165817947485e-20,-0.011511071890493375
142.6171875,0.07973886404309188,-8.350872977019906e-20,-3.717611373216114e-21,-0.066693195427315,0.013926150289179864,-1.2798645062441874e-20,-2.561660199267738e-20,-0.011511071890500525,0.07973859930695068,2.1416529138749156e-18,-3.717602559410582e-21,-0.066693195427315,0.0139261040538172,1.2483977382659963e-21,-2.5616581794764416e-20,-0.011511071890500525
142.65625,0.07973886404314111,-8.350872977161545e-20,-3.717611378829095e-21,-0.06669319542735618,0.013926150289188461,-1.2798645062581333e-20,-2.561660199431101e-20,-0.011511071890507632,0.07973859930699989,2.1416529138762376e-18,-3.717602559412878e-21,-0.06669319542735618,0.013926104053825798,1.2483977382667669e-21,-2.561658179478023e-20,-0.011511071890507632
142.6953125,0.07973886404319003,-8.35087297712087e-20,-3.717611369401335e-21,-0.06669319542739709,0.013926150289197005,-1.2798645062717502e-20,-2.5616601992478055e-20,-0.011511071890514693,0.07973859930704882,2.1416529138775514e-18,-3.717602559415158e-21,-0.06669319542739709,0.013926104053834341,1.248397738267533e-21,-2.5616581794795944e-20,-0.011511071890514693
142.734375,0.07973886404323863,-8.350872977060616e-20,-3.71761137498663e-21,-0.06669319542743773,0.013926150289205495,-1.2798645062573584e-20,-2.5616601993871706e-20,-0.01151107189052171,0.07973859930709744,2.141652913878857e-18,-3.717602559417425e-21,-0.06669319542743773,0.013926104053842831,1.2483977382682937e-21,-2.561658179481156e-20,-0.01151107189052171
142.7734375,0.07973886404328694,-8.350872976971811e-20,-3.717611378130851e-21,-0.06669319542747813,0.013926150289213929,-1.2798645062437153e-20,-2.5616601993998908e-20,-0.011511071890528683,0.07973859930714572,2.141652913880154e-18,-3.717602559419676e-21,-0.06669319542747813,0.013926104053851264,1.2483977382690498e-21,-2.5616581794827075e-20,-0.011511071890528683
142.8125,0.07973886404333493,-8.350872976936801e-20,-3.717611372997938e-21,-0.06669319542751828,0.013926150289222313,-1.279864506232631e-20,-2.5616601991220435e-20,-0.01151107189053561,0.07973859930719374,2.1416529138814433e-18,-3.7176025594219145e-21,-0.06669319542751828,0.01392610405385965,1.2483977382698013e-21,-2.5616581794842498e-20,-0.01151107189053561
142.8515625,0.07973886404338262,-8.350872976924579e-20,-3.717611377084891e-21,-0.06669319542755818,0.013926150289230641,-1.2798645062238293e-20,-2.561660199240851e-20,-0.011511071890542497,0.07973859930724142,2.1416529138827245e-18,-3.7176025594241376e-21,-0.06669319542755818,0.01392610405386798,1.2483977382705482e-21,-2.561658179485782e-20,-0.011511071890542497
142.890625,0.07973886404343003,-8.350872976985366e-20,-3.717611370156309e-21,-0.06669319542759782,0.01392615028923892,-1.279864506229603e-20,-2.5616601989732037e-20,-0.011511071890549339,0.07973859930728883,2.1416529138839975e-18,-3.717602559426348e-21,-0.06669319542759782,0.013926104053876258,1.2483977382712904e-21,-2.5616581794873048e-20,-0.011511071890549339
142.9296875,0.07973886404347713,-8.350872977056669e-20,-3.717611375188452e-21,-0.0666931954276372,0.013926150289247145,-1.2798645062518731e-20,-2.561660199104873e-20,-0.011511071890556137,0.07973859930733591,2.1416529138852625e-18,-3.717602559428543e-21,-0.0666931954276372,0.01392610405388448,1.2483977382720274e-21,-2.5616581794888178e-20,-0.011511071890556137
142.96875,0.07973886404352393,-8.350872977164101e-20,-3.717611371232642e-21,-0.06669319542767635,0.013926150289255321,-1.2798645062672367e-20,-2.5616601990845538e-20,-0.011511071890562894,0.07973859930738271,2.1416529138865193e-18,-3.717602559430725e-21,-0.06669319542767635,0.013926104053892652,1.2483977382727602e-21,-2.561658179490321e-20,-0.011511071890562894
143.0078125,0.07973886404357045,-8.350872977351466e-20,-3.7176113771679604e-21,-0.06669319542771525,0.013926150289263445,-1.2798645062893573e-20,-2.561660199253152e-20,-0.011511071890569607,0.07973859930742923,2.141652913887769e-18,-3.717602559432893e-21,-0.06669319542771525,0.013926104053900778,1.2483977382734884e-21,-2.5616581794918153e-20,-0.011511071890569607
143.046875,0.07973886404361666,-8.350872977473211e-20,-3.717611370306478e-21,-0.06669319542775391,0.013926150289271516,-1.2798645063026045e-20,-2.5616601988783748e-20,-0.011511071890576279,0.07973859930747544,2.14165291388901e-18,-3.717602559435048e-21,-0.06669319542775391,0.013926104053908848,1.248397738274212e-21,-2.5616581794932995e-20,-0.011511071890576279
143.0859375,0.0797388640436626,-8.350872977446977e-20,-3.717611371216575e-21,-0.06669319542779231,0.013926150289279536,-1.2798645062851152e-20,-2.561660199283902e-20,-0.011511071890582909,0.07973859930752135,2.141652913890243e-18,-3.7176025594371895e-21,-0.06669319542779231,0.013926104053916867,1.2483977382749308e-21,-2.5616581794947753e-20,-0.011511071890582909
143.125,0.07973886404370822,-8.350872977337326e-20,-3.7176113769306964e-21,-0.06669319542783049,0.013926150289287505,-1.2798645062597369e-20,-2.5616601991871532e-20,-0.011511071890589497,0.07973859930756699,2.1416529138914686e-18,-3.717602559439317e-21,-0.06669319542783049,0.013926104053924837,1.2483977382756453e-21,-2.561658179496241e-20,-0.011511071890589497
143.1640625,0.07973886404375358,-8.350872977391133e-20,-3.7176113697823035e-21,-0.0666931954278684,0.013926150289295426,-1.279864506263109e-20,-2.5616601991361537e-20,-0.011511071890596043,0.07973859930761235,2.141652913892687e-18,-3.717602559441431e-21,-0.0666931954278684,0.013926104053932757,1.2483977382763553e-21,-2.561658179497698e-20,-0.011511071890596043
143.203125,0.07973886404379864,-8.35087297746289e-20,-3.717611376330617e-21,-0.0666931954279061,0.013926150289303295,-1.2798645062645268e-20,-2.5616601996116733e-20,-0.011511071890602548,0.0797385993076574,2.141652913893897e-18,-3.717602559443532e-21,-0.0666931954279061,0.013926104053940628,1.2483977382770608e-21,-2.5616581794991456e-20,-0.011511071890602548
143.2421875,0.07973886404384341,-8.350872977470224e-20,-3.717611369818283e-21,-0.06669319542794355,0.013926150289311113,-1.2798645062674981e-20,-2.5616601988525334e-20,-0.011511071890609013,0.07973859930770219,2.1416529138950997e-18,-3.71760255944562e-21,-0.06669319542794355,0.013926104053948448,1.248397738277762e-21,-2.561658179500584e-20,-0.011511071890609013
143.28125,0.07973886404388791,-8.350872977490397e-20,-3.7176113745702955e-21,-0.06669319542798077,0.013926150289318885,-1.2798645062817551e-20,-2.5616601993413227e-20,-0.011511071890615435,0.07973859930774668,2.141652913896295e-18,-3.717602559447694e-21,-0.06669319542798077,0.01392610405395622,1.2483977382784586e-21,-2.5616581795020137e-20,-0.011511071890615435
143.3203125,0.07973886404393213,-8.350872977425387e-20,-3.717611374755809e-21,-0.06669319542801774,0.013926150289326608,-1.279864506296731e-20,-2.561660199205703e-20,-0.011511071890621819,0.0797385993077909,2.1416529138974825e-18,-3.7176025594497555e-21,-0.06669319542801774,0.013926104053963941,1.248397738279151e-21,-2.5616581795034344e-20,-0.011511071890621819
143.359375,0.07973886404397607,-8.350872977289466e-20,-3.717611371195424e-21,-0.0666931954280545,0.01392615028933428,-1.2798645063021806e-20,-2.5616601993989278e-20,-0.011511071890628163,0.07973859930783483,2.1416529138986627e-18,-3.717602559451804e-21,-0.0666931954280545,0.013926104053971615,1.2483977382798387e-21,-2.5616581795048458e-20,-0.011511071890628163
143.3984375,0.07973886404401972,-8.350872977298307e-20,-3.717611372937945e-21,-0.06669319542809102,0.013926150289341905,-1.2798645062833017e-20,-2.5616601993931543e-20,-0.011511071890634465,0.0797385993078785,2.141652913899835e-18,-3.71760255945384e-21,-0.06669319542809102,0.01392610405397924,1.2483977382805222e-21,-2.5616581795062484e-20,-0.011511071890634465
143.4375,0.07973886404406312,-8.350872977285214e-20,-3.717611371871072e-21,-0.06669319542812731,0.013926150289349484,-1.2798645062853501e-20,-2.5616601990634164e-20,-0.011511071890640729,0.07973859930792189,2.1416529139010004e-18,-3.717602559455863e-21,-0.06669319542812731,0.013926104053986818,1.2483977382812016e-21,-2.561658179507642e-20,-0.011511071890640729
143.4765625,0.07973886404410624,-8.350872977261148e-20,-3.71761137885348e-21,-0.06669319542816336,0.013926150289357014,-1.2798645063010839e-20,-2.5616601990967187e-20,-0.011511071890646951,0.079738599307965,2.1416529139021583e-18,-3.717602559457873e-21,-0.06669319542816336,0.013926104053994349,1.2483977382818766e-21,-2.561658179509027e-20,-0.011511071890646951
143.515625,0.07973886404414908,-8.350872977280555e-20,-3.717611371860733e-21,-0.0666931954281992,0.013926150289364498,-1.2798645063118274e-20,-2.561660198877391e-20,-0.011511071890653138,0.07973859930800783,2.1416529139033092e-18,-3.71760255945987e-21,-0.0666931954281992,0.013926104054001832,1.2483977382825473e-21,-2.5616581795104036e-20,-0.011511071890653138
143.5546875,0.07973886404419166,-8.350872977213654e-20,-3.717611378649755e-21,-0.06669319542823482,0.013926150289371933,-1.2798645063217627e-20,-2.5616601989635184e-20,-0.011511071890659284,0.07973859930805041,2.141652913904453e-18,-3.717602559461855e-21,-0.06669319542823482,0.013926104054009267,1.2483977382832138e-21,-2.5616581795117713e-20,-0.011511071890659284
143.59375,0.07973886404423397,-8.350872977151918e-20,-3.717611373877723e-21,-0.0666931954282702,0.01392615028937932,-1.2798645063309722e-20,-2.561660199185931e-20,-0.01151107189066539,0.07973859930809273,2.141652913905589e-18,-3.7176025594638275e-21,-0.0666931954282702,0.013926104054016656,1.2483977382838762e-21,-2.5616581795131303e-20,-0.01151107189066539
143.6328125,0.07973886404427599,-8.350872977100948e-20,-3.717611377830705e-21,-0.06669319542830536,0.013926150289386664,-1.279864506336938e-20,-2.5616601996407238e-20,-0.011511071890671458,0.07973859930813475,2.1416529139067177e-18,-3.717602559465787e-21,-0.06669319542830536,0.013926104054023995,1.2483977382845343e-21,-2.561658179514481e-20,-0.011511071890671458
143.671875,0.07973886404431778,-8.350872977082439e-20,-3.717611377690553e-21,-0.0666931954283403,0.01392615028939396,-1.2798645063414428e-20,-2.5616601994169488e-20,-0.01151107189067749,0.07973859930817653,2.1416529139078398e-18,-3.717602559467735e-21,-0.0666931954283403,0.013926104054031292,1.2483977382851883e-21,-2.561658179515823e-20,-0.01151107189067749
143.7109375,0.07973886404435929,-8.350872977121277e-20,-3.717611372193843e-21,-0.06669319542837501,0.013926150289401211,-1.2798645063598946e-20,-2.561660198943808e-20,-0.011511071890683483,0.07973859930821804,2.141652913908955e-18,-3.717602559469671e-21,-0.06669319542837501,0.013926104054038543,1.2483977382858383e-21,-2.5616581795171567e-20,-0.011511071890683483
143.75,0.07973886404440055,-8.350872977107184e-20,-3.7176113737882385e-21,-0.06669319542840953,0.013926150289408416,-1.2798645063783068e-20,-2.56166019943131e-20,-0.011511071890689437,0.0797385993082593,2.141652913910063e-18,-3.717602559471594e-21,-0.06669319542840953,0.013926104054045747,1.2483977382864841e-21,-2.561658179518482e-20,-0.011511071890689437
143.7890625,0.07973886404444154,-8.350872977049386e-20,-3.717611377890828e-21,-0.0666931954284438,0.013926150289415575,-1.2798645063741141e-20,-2.5616601989636574e-20,-0.011511071890695354,0.0797385993083003,2.141652913911164e-18,-3.7176025594735046e-21,-0.0666931954284438,0.013926104054052906,1.2483977382871259e-21,-2.5616581795197985e-20,-0.011511071890695354
143.828125,0.07973886404448227,-8.350872976997775e-20,-3.717611370195965e-21,-0.06669319542847787,0.013926150289422689,-1.2798645063621925e-20,-2.5616601990107223e-20,-0.011511071890701234,0.07973859930834104,2.1416529139122582e-18,-3.717602559475404e-21,-0.06669319542847787,0.01392610405406002,1.2483977382877636e-21,-2.5616581795211072e-20,-0.011511071890701234
143.8671875,0.07973886404452274,-8.350872976989799e-20,-3.7176113700832375e-21,-0.06669319542851174,0.013926150289429758,-1.2798645063620737e-20,-2.5616601992705917e-20,-0.011511071890707079,0.0797385993083815,2.141652913913345e-18,-3.717602559477291e-21,-0.06669319542851174,0.013926104054067088,1.2483977382883973e-21,-2.5616581795224078e-20,-0.011511071890707079
143.90625,0.07973886404456297,-8.350872977012732e-20,-3.717611370542439e-21,-0.06669319542854538,0.013926150289436784,-1.2798645063685298e-20,-2.5616601993454318e-20,-0.011511071890712885,0.07973859930842173,2.1416529139144253e-18,-3.717602559479166e-21,-0.06669319542854538,0.013926104054074113,1.2483977382890272e-21,-2.5616581795236997e-20,-0.011511071890712885
143.9453125,0.07973886404460294,-8.35087297699895e-20,-3.717611373207931e-21,-0.06669319542857881,0.013926150289443764,-1.279864506369358e-20,-2.5616601990965848e-20,-0.011511071890718655,0.0797385993084617,2.1416529139154988e-18,-3.71760255948103e-21,-0.06669319542857881,0.013926104054081095,1.2483977382896529e-21,-2.5616581795249838e-20,-0.011511071890718655
143.984375,0.07973886404464266,-8.350872976997223e-20,-3.71761137193659e-21,-0.06669319542861202,0.0139261502894507,-1.2798645063716923e-20,-2.5616601993244326e-20,-0.011511071890724388,0.07973859930850143,2.1416529139165658e-18,-3.7176025594828814e-21,-0.06669319542861202,0.01392610405408803,1.2483977382902747e-21,-2.56165817952626e-20,-0.011511071890724388
144.0234375,0.07973886404468211,-8.350872977001807e-20,-3.717611373467851e-21,-0.06669319542864503,0.013926150289457593,-1.2798645063751523e-20,-2.561660198943507e-20,-0.011511071890730086,0.07973859930854088,2.1416529139176254e-18,-3.7176025594847216e-21,-0.06669319542864503,0.013926104054094925,1.2483977382908925e-21,-2.5616581795275278e-20,-0.011511071890730086
144.0625,0.07973886404472133,-8.350872976995004e-20,-3.717611372781394e-21,-0.06669319542867783,0.013926150289464442,-1.279864506376349e-20,-2.5616601991652024e-20,-0.011511071890735749,0.07973859930858009,2.141652913918679e-18,-3.71760255948655e-21,-0.06669319542867783,0.013926104054101773,1.2483977382915064e-21,-2.5616581795287878e-20,-0.011511071890735749
144.1015625,0.07973886404476031,-8.35087297699093e-20,-3.7176113713124586e-21,-0.06669319542871044,0.013926150289471247,-1.2798645063777812e-20,-2.5616601992045693e-20,-0.011511071890741374,0.07973859930861907,2.141652913919726e-18,-3.7176025594883666e-21,-0.06669319542871044,0.01392610405410858,1.2483977382921167e-21,-2.56165817953004e-20,-0.011511071890741374
144.140625,0.07973886404479903,-8.350872976992126e-20,-3.7176113699697965e-21,-0.06669319542874282,0.013926150289478011,-1.2798645063752832e-20,-2.5616601989383026e-20,-0.011511071890746963,0.0797385993086578,2.141652913920766e-18,-3.717602559490172e-21,-0.06669319542874282,0.013926104054115342,1.2483977382927231e-21,-2.561658179531284e-20,-0.011511071890746963
144.1796875,0.07973886404483753,-8.350872976989938e-20,-3.717611370611303e-21,-0.06669319542877501,0.013926150289484733,-1.2798645063723266e-20,-2.561660199260806e-20,-0.01151107189075252,0.07973859930869628,2.1416529139217997e-18,-3.7176025594919664e-21,-0.06669319542877501,0.013926104054122064,1.2483977382933255e-21,-2.5616581795325202e-20,-0.01151107189075252
144.21875,0.07973886404487576,-8.350872976985521e-20,-3.717611377296053e-21,-0.06669319542880699,0.013926150289491412,-1.2798645063712976e-20,-2.561660199069958e-20,-0.01151107189075804,0.07973859930873452,2.1416529139228266e-18,-3.71760255949375e-21,-0.06669319542880699,0.013926104054128743,1.2483977382939244e-21,-2.561658179533749e-20,-0.01151107189075804
144.2578125,0.07973886404491377,-8.350872976989781e-20,-3.7176113744636945e-21,-0.06669319542883878,0.013926150289498049,-1.2798645063716015e-20,-2.5616601991254365e-20,-0.011511071890763527,0.07973859930877253,2.141652913923847e-18,-3.717602559495521e-21,-0.06669319542883878,0.013926104054135378,1.2483977382945193e-21,-2.5616581795349694e-20,-0.011511071890763527
144.296875,0.07973886404495154,-8.35087297700562e-20,-3.7176113743079334e-21,-0.06669319542887037,0.013926150289504644,-1.2798645063704658e-20,-2.5616601991350186e-20,-0.011511071890768977,0.07973859930881029,2.1416529139248615e-18,-3.7176025594972815e-21,-0.06669319542887037,0.013926104054141976,1.2483977382951104e-21,-2.5616581795361828e-20,-0.011511071890768977
144.3359375,0.07973886404498906,-8.350872977030025e-20,-3.717611373810885e-21,-0.06669319542890176,0.013926150289511198,-1.2798645063705278e-20,-2.5616601992849432e-20,-0.011511071890774395,0.07973859930884782,2.141652913925869e-18,-3.7176025594990314e-21,-0.06669319542890176,0.01392610405414853,1.248397738295698e-21,-2.5616581795373883e-20,-0.011511071890774395
144.375,0.07973886404502634,-8.350872977063768e-20,-3.7176113726115736e-21,-0.06669319542893293,0.013926150289517712,-1.2798645063718727e-20,-2.561660199080615e-20,-0.011511071890779778,0.07973859930888509,2.1416529139268706e-18,-3.71760255950077e-21,-0.06669319542893293,0.01392610405415504,1.2483977382962816e-21,-2.5616581795385863e-20,-0.011511071890779778
144.4140625,0.0797388640450634,-8.35087297706835e-20,-3.717611374617498e-21,-0.06669319542896393,0.01392615028952418,-1.2798645063709273e-20,-2.5616601991740304e-20,-0.011511071890785126,0.07973859930892215,2.141652913927866e-18,-3.717602559502497e-21,-0.06669319542896393,0.01392610405416151,1.248397738296862e-21,-2.5616581795397764e-20,-0.011511071890785126
144.453125,0.07973886404510022,-8.350872977061003e-20,-3.7176113709190204e-21,-0.06669319542899473,0.013926150289530611,-1.2798645063664459e-20,-2.5616601992128327e-20,-0.01151107189079044,0.07973859930895896,2.1416529139288547e-18,-3.717602559504214e-21,-0.06669319542899473,0.013926104054167943,1.2483977382974382e-21,-2.5616581795409594e-20,-0.01151107189079044
144.4921875,0.07973886404513682,-8.350872977085944e-20,-3.7176113788373385e-21,-0.06669319542902533,0.013926150289537002,-1.2798645063653706e-20,-2.5616601991353568e-20,-0.011511071890795725,0.07973859930899556,2.1416529139298377e-18,-3.71760255950592e-21,-0.06669319542902533,0.013926104054174333,1.2483977382980111e-21,-2.5616581795421348e-20,-0.011511071890795725
